0,1
APOB,PCYOX1
APOB,DPP7
APOB,TAOK2
APOB,HYOU1
KRT1,FN1
KRT1,THBS1
KRT1,ANXA5
KRT1,CD44
KRT1,COL5A1
KRT1,CALR
KRT1,FBN1
KRT1,BSG
KRT1,HSPA13
KRT1,ATP1B3
KRT1,LRP1
KRT1,LGALS3BP
KRT1,P3H1
KRT1,TREML2
KRT1,CD276
KRT1,SCARB1
KRT1,TSPEAR
KRT1,SDF4
KRT1,SIAE
KRT1,SDF2L1
KRT1,PCYOX1
KRT1,DPP7
KRT1,ITGA11
KRT1,HYOU1
VWF,CRTAP
VWF,A2M
VWF,PIGR
VWF,TFRC
VWF,ITGB1
VWF,CTSD
VWF,PSAP
VWF,LAMB1
VWF,GUSB
VWF,ITGA5
VWF,PF4V1
VWF,CLU
VWF,LAMC1
VWF,IGF2R
VWF,FOLR1
VWF,CD44
VWF,ITGB4
VWF,ITGB4
VWF,M6PR
VWF,ITGA6
VWF,ITGA6
VWF,LAMA1
VWF,ITGA3
VWF,CALR
VWF,L1CAM
VWF,GPC1
VWF,FBN1
VWF,BSG
VWF,KDR
VWF,BTD
VWF,OR3A2
VWF,HSPA13
VWF,PPT1
VWF,ATP1B3
VWF,LAMB2
VWF,TGFB2
VWF,DCD
VWF,COL4A3
VWF,C1QBP
VWF,LGALS3BP
VWF,CNTN1
VWF,ITGA9
VWF,FGFBP1
VWF,LTBP2
VWF,LAMA4
VWF,LAMA3
VWF,P3H1
VWF,CTGF
VWF,TREML2
VWF,CD276
VWF,SCARB1
VWF,TSPEAR
VWF,RYR2
VWF,AP2M1
VWF,ERBIN
VWF,MYOC
VWF,OR8D2
VWF,SIAE
VWF,ROBO2
VWF,PCYOX1
VWF,DPP7
VWF,COL17A1
VWF,GRIP1
VWF,NRXN3
VWF,HYOU1
VWF,LAMC3
VWF,ROBO1
VWF,ROBO1
ELN,COL6A1
ELN,COL5A1
ELN,FBLN2
ELN,TGFBI
APP,AP2M1
APP,AP2M1
APP,AP2M1
COL5A2,THBS1
COL5A2,COL4A2
COL5A2,COL6A1
COL5A2,NID1
COL5A2,ACHE
COL5A2,FBN2
COL5A2,ANTXR2
COL5A2,FBLN2
COL5A2,COL4A3
COL5A2,TGFBI
COL5A2,CD93
HSP90AA1,ITPR3
COL1A2,SERPINE2
COL1A2,THBS1
COL1A2,COL4A2
COL1A2,COL6A1
COL1A2,ACHE
COL1A2,FBN2
COL1A2,ANTXR2
COL1A2,FBLN2
COL1A2,COL4A3
COL1A2,DDR1
COL1A2,COL9A3
COL1A2,TGFBI
COL1A2,CD93
COL4A2,COL5A1
LAMC1,AP2M1
IGF2R,ALB
IGF2R,TFRC
IGF2R,KRT1
IGF2R,ITGAV
IGF2R,KLK3
IGF2R,ANXA2
IGF2R,HMGB1
IGF2R,CLU
IGF2R,IGF2R
IGF2R,CDH1
IGF2R,HGF
IGF2R,HSP90B1
IGF2R,ITGB4
IGF2R,LGALS3
IGF2R,ITGB6
IGF2R,CD9
IGF2R,PTPRD
IGF2R,LAMA1
IGF2R,CALR
IGF2R,MASP1
IGF2R,DCD
IGF2R,LRP1
IGF2R,PTPRJ
IGF2R,DLG1
IGF2R,PAPPA
IGF2R,ICAM4
IGF2R,LTBP4
IGF2R,OR5H6
IGF2R,RYR2
IGF2R,NELL1
IGF2R,SERAC1
IGF2R,ERBIN
IGF2R,OR8D2
IGF2R,SDF2L1
IGF2R,COL17A1
IGF2R,NRXN3
COL11A1,THBS1
COL11A1,COL6A1
COL11A1,NID1
COL11A1,ACHE
COL11A1,FBN2
COL11A1,ANTXR2
COL11A1,FBLN2
COL11A1,COL4A3
COL11A1,TGFBI
COL11A1,CD93
COL11A1,THBS1
COL11A1,COL6A1
COL11A1,NID1
COL11A1,COL5A1
COL11A1,ACHE
COL11A1,ANTXR2
COL11A1,FBLN2
COL11A1,COL4A3
COL11A1,TGFBI
COL11A1,CD93
COL6A1,COL6A1
COL6A1,COL5A1
COL6A1,BSG
COL6A1,HYOU1
ACAN,COL4A1
ACAN,FN1
ACAN,VWF
ACAN,ITGB1
ACAN,THBS1
ACAN,COL1A2
ACAN,COL4A2
ACAN,ITGA5
ACAN,ANXA5
ACAN,COL6A1
ACAN,NID1
ACAN,IGFBP3
ACAN,ANXA7
ACAN,COL5A1
ACAN,MAG
ACAN,ACHE
ACAN,ITGA3
ACAN,L1CAM
ACAN,FBN1
ACAN,FBN2
ACAN,BSG
ACAN,BTD
ACAN,HSPA13
ACAN,PPT1
ACAN,COL4A4
ACAN,ATP1B3
ACAN,MFAP2
ACAN,ANTXR2
ACAN,ANTXR2
ACAN,FBLN2
ACAN,COL4A3
ACAN,C1QBP
ACAN,LGALS3BP
ACAN,LAMC2
ACAN,TGFBI
ACAN,P3H1
ACAN,TREML2
ACAN,CD276
ACAN,SCARB1
ACAN,TSPEAR
ACAN,AP2M1
ACAN,OR8D2
ACAN,SIAE
ACAN,PCYOX1
ACAN,DPP7
ACAN,HYOU1
VCAN,ALB
VCAN,GC
VCAN,TFRC
VCAN,KRT1
VCAN,ERBB2
VCAN,ITGB3
VCAN,ITGAV
VCAN,KLK3
VCAN,ANXA2
VCAN,ITGA5
VCAN,LGALS1
VCAN,PTPRF
VCAN,CLU
VCAN,IGF2R
VCAN,COL6A1
VCAN,CDH1
VCAN,ITGA4
VCAN,PKM
VCAN,HSP90B1
VCAN,FOLR1
VCAN,CD44
VCAN,ITGB4
VCAN,LGALS3
VCAN,M6PR
VCAN,CD9
VCAN,PTPRD
VCAN,LAMA1
VCAN,ITGA3
VCAN,HMGB2
VCAN,CBLIF
VCAN,CALR
VCAN,PRDX5
VCAN,PRSS3
VCAN,BSG
VCAN,HSPA13
VCAN,CCN3
VCAN,PPT1
VCAN,ATP1B3
VCAN,DCD
VCAN,HSPG2
VCAN,LRP2
VCAN,C1QBP
VCAN,LRP1
VCAN,LGALS3BP
VCAN,CNTN1
VCAN,PTPRJ
VCAN,DLG1
VCAN,PRDX4
VCAN,PAPPA
VCAN,ITPR3
VCAN,ICAM4
VCAN,SLC1A5
VCAN,P3H1
VCAN,SAR1A
VCAN,TREML2
VCAN,CD276
VCAN,SCARB1
VCAN,TSPEAR
VCAN,RYR2
VCAN,HTRA1
VCAN,NELL1
VCAN,MYDGF
VCAN,AP2M1
VCAN,SERAC1
VCAN,ERBIN
VCAN,OR8D2
VCAN,SIAE
VCAN,ROBO2
VCAN,SDF2L1
VCAN,PTPRH
VCAN,CELSR3
VCAN,IL20RA
VCAN,PCYOX1
VCAN,DPP7
VCAN,ITGA11
VCAN,TAOK2
VCAN,COL17A1
VCAN,NRXN3
VCAN,HYOU1
VCAN,FCGBP
HSP90B1,HSP90B1
HSP90B1,DST
HSP90B1,LRP1
HSP90B1,ITPR3
HSP90B1,AP2M1
ELN,COL6A1
ELN,COL5A1
ELN,COL4A3
ELN,TGFBI
ELN,COL6A1
ELN,COL5A1
ELN,TGFBI
COL5A1,SERPINE2
COL5A1,THBS1
COL5A1,COL4A2
COL5A1,COL11A1
COL5A1,COL6A1
COL5A1,COL11A2
COL5A1,NID1
COL5A1,COL5A1
COL5A1,ACHE
COL5A1,FBN2
COL5A1,ANTXR2
COL5A1,FBLN2
COL5A1,COL4A3
COL5A1,DDR1
COL5A1,DDR1
COL5A1,COL9A3
COL5A1,TGFBI
COL5A1,KLK6
COL5A1,CD93
RYR1,COL17A1
TNXB,MMP1
TNXB,VWF
TNXB,ITGB1
TNXB,THBS1
TNXB,ITGA5
TNXB,COL6A1
TNXB,NID1
TNXB,COL5A1
TNXB,BGN
TNXB,ACHE
TNXB,ITGA3
TNXB,L1CAM
TNXB,FBN1
TNXB,FBN2
TNXB,BSG
TNXB,BTD
TNXB,HSPA13
TNXB,MMP14
TNXB,PPT1
TNXB,ATP1B3
TNXB,LAMB2
TNXB,ANTXR2
TNXB,ANTXR2
TNXB,FBLN2
TNXB,COL4A3
TNXB,LGALS3BP
TNXB,LAMB3
TNXB,LAMC2
TNXB,LAMC2
TNXB,NID2
TNXB,LTBP2
TNXB,TGFBI
TNXB,ECM1
TNXB,P3H1
TNXB,CTGF
TNXB,TREML2
TNXB,CD276
TNXB,VWA1
TNXB,SCARB1
TNXB,TSPEAR
TNXB,AP2M1
TNXB,SIAE
TNXB,CD93
TNXB,PCYOX1
TNXB,DPP7
TNXB,HYOU1
PTPRB,COL17A1
PTPRZ1,CDH1
PTPRZ1,PTPRD
PTPRZ1,CALR
PTPRZ1,LRP2
PTPRZ1,NELL1
PTPRZ1,AP2M1
PTPRZ1,SERAC1
PTPRZ1,ERBIN
PTPRZ1,PTPRH
PTPRZ1,IL20RA
PTPRZ1,COL17A1
LAMA2,FN1
LAMA2,ALB
LAMA2,TFRC
LAMA2,KRT1
LAMA2,VWF
LAMA2,ITGB3
LAMA2,ITGB1
LAMA2,ITGAV
LAMA2,KLK3
LAMA2,CTSD
LAMA2,ANXA2
LAMA2,PSAP
LAMA2,CTSL
LAMA2,GUSB
LAMA2,ITGA5
LAMA2,F7
LAMA2,LGALS1
LAMA2,HMGB1
LAMA2,PF4V1
LAMA2,CLU
LAMA2,LAMC1
LAMA2,IGF2R
LAMA2,CDH1
LAMA2,ITGA4
LAMA2,PKM
LAMA2,HSP90B1
LAMA2,FOLR1
LAMA2,CD44
LAMA2,ITGB4
LAMA2,ITGA2
LAMA2,LGALS3
LAMA2,ITIH1
LAMA2,M6PR
LAMA2,COL5A1
LAMA2,CD9
LAMA2,PTPRD
LAMA2,LAMA1
LAMA2,ITGA3
LAMA2,HMGB2
LAMA2,CALR
LAMA2,L1CAM
LAMA2,PRSS3
LAMA2,ADRA1B
LAMA2,FBN1
LAMA2,BSG
LAMA2,KDR
LAMA2,BTD
LAMA2,OR3A2
LAMA2,CD151
LAMA2,HSPA13
LAMA2,MASP1
LAMA2,PPT1
LAMA2,ATP1B3
LAMA2,ITGA1
LAMA2,TGFB2
LAMA2,DCD
LAMA2,HSPG2
LAMA2,EFNB1
LAMA2,C1QBP
LAMA2,LRP1
LAMA2,LGALS3BP
LAMA2,CNTN1
LAMA2,PTPRJ
LAMA2,DLG1
LAMA2,PAPPA
LAMA2,ITGA9
LAMA2,ITPR3
LAMA2,ICAM4
LAMA2,SLC1A5
LAMA2,P3H1
LAMA2,SAR1A
LAMA2,TREML2
LAMA2,CD276
LAMA2,LTBP4
LAMA2,SCARB1
LAMA2,TSPEAR
LAMA2,RYR2
LAMA2,HTRA1
LAMA2,NELL1
LAMA2,AP2M1
LAMA2,SERAC1
LAMA2,ERBIN
LAMA2,SDF4
LAMA2,OR8D2
LAMA2,SIAE
LAMA2,SDF2L1
LAMA2,PCYOX1
LAMA2,DPP7
LAMA2,ITGA11
LAMA2,TAOK2
LAMA2,COL17A1
LAMA2,SMC3
LAMA2,NRXN3
LAMA2,HYOU1
TNC,LRP1
TNC,AP2M1
TNC,HYOU1
LAMA1,CRTAP
LAMA1,A2M
LAMA1,PIGR
LAMA1,APCS
LAMA1,ALB
LAMA1,TFRC
LAMA1,KRT1
LAMA1,ITGB3
LAMA1,ITGB1
LAMA1,ITGAV
LAMA1,KLK3
LAMA1,ASGR1
LAMA1,CTSD
LAMA1,ANXA2
LAMA1,PSAP
LAMA1,GUSB
LAMA1,ITGA5
LAMA1,HMGB1
LAMA1,PF4V1
LAMA1,CLU
LAMA1,LAMC1
LAMA1,IGF2R
LAMA1,CDH1
LAMA1,ITGA4
LAMA1,PKM
LAMA1,HSP90B1
LAMA1,FOLR1
LAMA1,CD44
LAMA1,ITGB4
LAMA1,ITGB4
LAMA1,ITGA2
LAMA1,LGALS3
LAMA1,ITIH1
LAMA1,M6PR
LAMA1,CD9
LAMA1,ITGA6
LAMA1,ITGA6
LAMA1,PTPRD
LAMA1,LAMA1
LAMA1,ITGA3
LAMA1,CALR
LAMA1,TNFRSF8
LAMA1,L1CAM
LAMA1,PRSS3
LAMA1,GPC1
LAMA1,ADRA1B
LAMA1,FBN1
LAMA1,BSG
LAMA1,KDR
LAMA1,BTD
LAMA1,NOTCH1
LAMA1,OR3A2
LAMA1,CD151
LAMA1,HSPA13
LAMA1,MASP1
LAMA1,PPT1
LAMA1,ATP1B3
LAMA1,TGFB2
LAMA1,DCD
LAMA1,HSPG2
LAMA1,EFNB1
LAMA1,C1QBP
LAMA1,LRP1
LAMA1,LGALS3BP
LAMA1,CNTN1
LAMA1,CNTN1
LAMA1,PTPRJ
LAMA1,DLG1
LAMA1,PAPPA
LAMA1,ITGA9
LAMA1,ITPR3
LAMA1,ICAM4
LAMA1,SLC1A5
LAMA1,LAMA4
LAMA1,LAMA3
LAMA1,P3H1
LAMA1,SAR1A
LAMA1,TREML2
LAMA1,CD276
LAMA1,SV2A
LAMA1,LTBP4
LAMA1,OR2T6
LAMA1,SCARB1
LAMA1,TSPEAR
LAMA1,RYR2
LAMA1,HTRA1
LAMA1,NELL1
LAMA1,AP2M1
LAMA1,SERAC1
LAMA1,ERBIN
LAMA1,LPAR4
LAMA1,OR8D2
LAMA1,SIAE
LAMA1,LPAR2
LAMA1,ROBO2
LAMA1,SDF2L1
LAMA1,WNT16
LAMA1,PCYOX1
LAMA1,DPP7
LAMA1,TAOK2
LAMA1,COL17A1
LAMA1,GRIP1
LAMA1,NRXN3
LAMA1,HYOU1
LAMA1,LAMC3
LAMA1,ROBO1
LAMA1,ROBO1
COL4A5,COL6A1
COL4A5,COL5A1
COL4A5,ANTXR2
COL4A5,FBLN2
COL4A5,TGFBI
COL4A5,KLK6
COL4A5,CD93
FBN2,LOXL1
FBN2,TGFBI
NOTCH1,CACNA1A
NOTCH1,ITGB4
NOTCH1,ITGA6
NOTCH1,ITGA6
NOTCH1,L1CAM
NOTCH1,FBN1
NOTCH1,FBN2
NOTCH1,BSG
NOTCH1,BTD
NOTCH1,HSPA13
NOTCH1,PPT1
NOTCH1,ATP1B3
NOTCH1,MFAP2
NOTCH1,LAMB2
NOTCH1,FBLN2
NOTCH1,COL4A3
NOTCH1,MFAP5
NOTCH1,LAMC2
NOTCH1,LTBP2
NOTCH1,TGFBI
NOTCH1,LAMA3
NOTCH1,P3H1
NOTCH1,CTGF
NOTCH1,TREML2
NOTCH1,CD276
NOTCH1,SCARB1
NOTCH1,TSPEAR
NOTCH1,AP2M1
NOTCH1,SIAE
NOTCH1,PCYOX1
NOTCH1,DPP7
NOTCH1,HYOU1
NOTCH1,LAMC3
COL4A4,COL6A1
COL4A4,COL5A1
LAMB2,CPVL
RELN,ALB
RELN,CLU
RELN,CD44
RELN,ITGB4
RELN,PTPRD
RELN,CALR
RELN,CNTN1
RELN,SCARB1
RELN,NELL1
RELN,AP2M1
RELN,SERAC1
RELN,ERBIN
RELN,ROBO2
RELN,COL17A1
RELN,NRXN3
HSPG2,CACNA1A
HSPG2,VWF
HSPG2,ITGB1
HSPG2,ITGAV
HSPG2,THBS1
HSPG2,ITGA5
HSPG2,COL6A1
HSPG2,NID1
HSPG2,ITGB4
HSPG2,COL5A1
HSPG2,BGN
HSPG2,ITGA6
HSPG2,ITGA6
HSPG2,ITGA3
HSPG2,L1CAM
HSPG2,FBN1
HSPG2,BSG
HSPG2,BTD
HSPG2,HSPA13
HSPG2,BCAM
HSPG2,PPT1
HSPG2,ATP1B3
HSPG2,LAMB2
HSPG2,ANTXR2
HSPG2,FBLN2
HSPG2,COL4A3
HSPG2,LGALS3BP
HSPG2,MFAP5
HSPG2,LAMC2
HSPG2,LAMC2
HSPG2,TGFBI
HSPG2,P3H1
HSPG2,AMOT
HSPG2,TREML2
HSPG2,CD276
HSPG2,SCARB1
HSPG2,TSPEAR
HSPG2,ERBIN
HSPG2,OR8D2
HSPG2,CPVL
HSPG2,SIAE
HSPG2,PCYOX1
HSPG2,DPP7
HSPG2,NOTCH3
HSPG2,GRIP1
HSPG2,HYOU1
HSPG2,LAMC3
LRP2,THBS1
LRP2,ITGB4
LRP2,COL5A1
LRP2,FBN1
LRP2,BSG
LRP2,BTD
LRP2,HSPA13
LRP2,PPT1
LRP2,ATP1B3
LRP2,HSPG2
LRP2,LGALS3BP
LRP2,P3H1
LRP2,TREML2
LRP2,CD276
LRP2,SCARB1
LRP2,TSPEAR
LRP2,AP2M1
LRP2,SERAC1
LRP2,ERBIN
LRP2,SIAE
LRP2,PCYOX1
LRP2,DPP7
LRP2,COL17A1
LRP2,HYOU1
COL4A3,COL6A1
COL4A3,COL5A1
COL4A3,ANTXR2
COL4A3,FBLN2
COL4A3,COL4A3
COL4A3,TGFBI
COL4A3,COL6A1
COL4A3,COL5A1
COL4A3,ANTXR2
COL4A3,FBLN2
COL4A3,TGFBI
COL7A1,VWF
COL7A1,THBS1
COL7A1,COL11A1
COL7A1,COL6A1
COL7A1,COL11A2
COL7A1,NID1
COL7A1,COL5A1
COL7A1,COL5A3
COL7A1,LUM
COL7A1,ANTXR2
COL7A1,FBLN2
COL7A1,COL4A3
COL7A1,DDR1
COL7A1,COL9A3
COL7A1,TGFBI
COL7A1,KLK6
COL7A1,CD93
MUC2,GC
MUC2,ITGB3
MUC2,ITGB1
MUC2,ITGAV
MUC2,THBS1
MUC2,ITGA5
MUC2,CLU
MUC2,LIPC
MUC2,SCGB1A1
MUC2,COL6A1
MUC2,NID1
MUC2,FOLR1
MUC2,CD44
MUC2,ITGB4
MUC2,M6PR
MUC2,COL5A1
MUC2,PTPRD
MUC2,ITGA3
MUC2,CBLIF
MUC2,CALR
MUC2,L1CAM
MUC2,FBN1
MUC2,BSG
MUC2,BTD
MUC2,HSPA13
MUC2,PPT1
MUC2,ATP1B3
MUC2,LAMB2
MUC2,FBLN2
MUC2,C1QBP
MUC2,LGALS3BP
MUC2,CNTN1
MUC2,CNTN1
MUC2,TRDN
MUC2,NID2
MUC2,ECM1
MUC2,P3H1
MUC2,AMOT
MUC2,SAR1A
MUC2,TREML2
MUC2,CD276
MUC2,VWA1
MUC2,LUZP2
MUC2,SCARB1
MUC2,TSPEAR
MUC2,HTRA1
MUC2,NELL1
MUC2,AP2M1
MUC2,SERAC1
MUC2,ERBIN
MUC2,OR8D2
MUC2,SIAE
MUC2,CELSR3
MUC2,PCYOX1
MUC2,DPP7
MUC2,TAOK2
MUC2,COL17A1
MUC2,HYOU1
DST,ITPR3
DST,HTRA1
NOTCH2,CACNA1A
NOTCH2,ITGAV
NOTCH2,ITGB4
NOTCH2,ITGA6
NOTCH2,ITGA6
NOTCH2,FBN1
NOTCH2,BSG
NOTCH2,BTD
NOTCH2,HSPA13
NOTCH2,PPT1
NOTCH2,ATP1B3
NOTCH2,MFAP2
NOTCH2,LAMB2
NOTCH2,COL4A3
NOTCH2,NOTCH2
NOTCH2,MFAP5
NOTCH2,LTBP2
NOTCH2,TGFBI
NOTCH2,LAMA3
NOTCH2,CTGF
NOTCH2,TREML2
NOTCH2,CD276
NOTCH2,SCARB1
NOTCH2,TSPEAR
NOTCH2,AP2M1
NOTCH2,SIAE
NOTCH2,PCYOX1
NOTCH2,DPP7
NOTCH2,HYOU1
NOTCH2,LAMC3
LRP1,TFRC
LRP1,VWF
LRP1,ITGB1
LRP1,ITGAV
LRP1,THBS1
LRP1,ITGA5
LRP1,CLU
LRP1,LAMC1
LRP1,IGF2R
LRP1,COL6A1
LRP1,NID1
LRP1,FOLR1
LRP1,CD44
LRP1,ITGB4
LRP1,ITGB4
LRP1,M6PR
LRP1,COL5A1
LRP1,ITGA6
LRP1,ITGA6
LRP1,LAMA1
LRP1,ITGA3
LRP1,L1CAM
LRP1,FBN1
LRP1,FBN2
LRP1,BSG
LRP1,BTD
LRP1,HSPA13
LRP1,MMP14
LRP1,PPT1
LRP1,ATP1B3
LRP1,MFAP2
LRP1,LAMB2
LRP1,FBLN2
LRP1,HSPG2
LRP1,COL4A3
LRP1,COL4A3
LRP1,C1QBP
LRP1,LGALS3BP
LRP1,MFAP5
LRP1,LAMC2
LRP1,NID2
LRP1,TGFBI
LRP1,LAMA3
LRP1,P3H1
LRP1,TREML2
LRP1,CD276
LRP1,SCARB1
LRP1,TSPEAR
LRP1,AP2M1
LRP1,ERBIN
LRP1,MYOC
LRP1,OR8D2
LRP1,SIAE
LRP1,PCYOX1
LRP1,DPP7
LRP1,GRIP1
LRP1,HYOU1
LRP1,LAMC3
COL4A6,COL6A1
COL4A6,COL5A1
COL4A6,FBLN2
COL4A6,TGFBI
ITPR3,MET
ITPR3,PTPRF
ITPR3,HSP90B1
ITPR3,PTPRD
ITPR3,LRP2
ITPR3,PTPRJ
ITPR3,ITPR3
ITPR3,NELL1
ITPR3,SERAC1
ITPR3,COL17A1
NAV2,AP2M1
LTBP4,LAMC2
LTBP4,TGFBI
RYR2,MET
RYR2,PTPRF
RYR2,LIPC
RYR2,CDH1
RYR2,HSP90B1
RYR2,CD44
RYR2,ITGB4
RYR2,LGALS3
RYR2,PTPRD
RYR2,CALR
RYR2,TRDN
RYR2,ITPR3
RYR2,HTRA1
RYR2,NELL1
RYR2,AP2M1
RYR2,SERAC1
RYR2,ERBIN
RYR2,CELSR3
RYR2,TAOK2
RYR2,COL17A1
SPINK5,AP2M1
SMC3,ITPR3
SMC3,HTRA1
SMC3,AP2M1
SMC3,TAOK2
SMC3,COL17A1
