0,1
Cubn,Itga5
Cubn,Itgav
Cubn,Itgb3
Cubn,Gpc1
Cubn,Sdc1
Cubn,Itga2
Cubn,Cd44
Cubn,Itgb8
Dll1,Itgb1
Dll3,Itgb1
Dll4,Itgb1
Dscam,Lrp1
Dscam,Itgb1
Egf,Itgb1
Egf,Itga5
Egf,Itga3
Fat4,Itgb1
Fat4,Itga5
Fat4,Itgav
Fat4,Itgb3
Fat4,Itga6
Fat4,Itga3
Fat4,Sdc1
Fat4,Itga2
Fat4,Cd44
Fat4,Tmprss6
Fat4,Itgb8
Fat4,Col13a1
Fat4,Itgb4
Fbln2,Itgb1
Fbln2,Itga6
Fbln2,Itga3
Fbln2,Sdc1
Fbn1,Itga2
Fn1,Lrp1
Fn1,Itgb5
Fn1,Egfr
Fn1,Itgam
Fn1,Itgb2
Fn1,Gpc1
Gnas,Itgb1
Hsp90aa1,Itgb1
Hspg2,Itga5
Hspg2,Itgav
Hspg2,Itgb3
Hspg2,Itga6
Hspg2,Itga3
Hspg2,Itga2b
Hspg2,Cd44
Hspg2,Itga1
Hspg2,Tmprss6
Hspg2,Itgb8
Hspg2,Itgb4
Hspg2,Bcam
Icam5,Itgb1
Il16,Itgb1
Jag1,Itgb1
Jag1,Itgav
Jag1,Itga6
Jag1,Itga3
Jag2,Itgb1
Jag2,Itga5
Jag2,Itgav
Jag2,Itgb3
Jag2,Itga6
Jag2,Itga3
Jag2,Itga2
L1cam,Itgb1
Lama1,Itga5
Lama1,Itgb3
Lama1,Sdc1
Lama2,Itga5
Lama2,Itgb3
Lama2,Itgb2
Lama2,Sdc2
Lama2,Gpc1
Lama2,Itga2b
Lama2,Sdc1
Lama2,Itgb8
Lama2,Itgb6
Lama3,Itgb1
Lama3,Itga5
Lama3,Itgb3
Lama3,Itga6
Lama3,Itga3
Lama3,Gpc1
Lama3,Chrm3
Lama3,Sdc1
Lama3,Itgb8
Lama3,Itgb4
Lama5,Itgav
Lamb1,Itgb3
Lamb1,Sdc1
Lamb2,Itgb1
Lamb2,Itga6
Lamb2,Itga3
Lamb2,Itgb4
Lamc1,Sdc1
Lrp1b,Itgb1
Lrp1b,Itga5
Lrp1b,Itgav
Lrp1b,Itgb3
Lrp1b,Itga6
Lrp1b,Itga3
Lrp1b,Gpc1
Lrp1b,Itga2b
Lrp1b,Sdc1
Lrp1b,Itga2
Lrp1b,Cd44
Lrp1b,Tmprss6
Lrp1b,Itgb8
Lrp1b,Itgb6
Lrp1b,Col13a1
Lrp1b,Nt5e
Lrp1b,Itga7
Lrp1b,Itgb4
Lrp1b,Rpsa
Ltbp1,Itgb1
Ltbp1,Itgav
Ltbp1,Itga6
Ltbp1,Itga3
Ltbp1,Itga2
Ltbp1,Itgb4
Ltbp3,Itgb1
Ltbp3,Itga5
Ltbp3,Itgav
Ltbp3,Itgb3
Ltbp3,Itga6
Ltbp3,Itga3
Ltbp3,Itga2
Mmp2,Itgb1
Mmp9,Itgb1
Mst1,Itgb1
Ncam1,Itgb1
Ncan,Itgb1
Nid1,Itga5
Nid1,Itga6
Nid2,Itgb1
Nid2,Itga5
Nid2,Itgav
Nid2,Itgb3
Nid2,Itga6
Nid2,Itga3
Nrg2,Itgb1
Ntn1,Itgb1
Ntn4,Itgb1
Rbp3,Itgb1
Reln,Itga5
Reln,Itgav
Reln,Itgb3
Reln,Itga6
Reln,Itga4
Reln,Lrp2
Reln,Egfr
Reln,Itgam
Reln,Itgb2
Reln,Sdc2
Reln,Gpc1
Reln,Itga2b
Reln,Sdc1
Reln,Selp
Reln,Cd44
Reln,Itgb8
Rims1,Itgb1
Rims2,Itgb1
Sema5a,Itgb1
Sema6a,Itgb1
Sema6d,Itgb1
Shank1,Itgb1
Shank1,Itga5
Shank1,Itgb3
Shank1,Sdc3
Shank1,Gpc1
Shank1,Itga2b
Shank1,Cd44
Shank1,Itgb8
Slit1,Itgb1
Slit2,Itgb1
Slit3,Itgb1
Sorbs1,Itgb1
Tg,Itgb1
Tg,Itga5
Tg,Itgb3
Tg,Itga6
Tg,Itga3
Tg,Itgam
Tg,Itgb2
Tg,Sdc2
Tg,Gpc1
Tg,Sdc1
Tg,Selp
Tg,Cd44
Tg,Itgb4
Thbs1,Itga5
Thbs1,Itgav
Thbs1,Itga2
Thbs1,Cd44
Thbs1,Itgb4
Thbs2,Itga5
Thbs2,Itgav
Thbs2,Itgb3
Thbs2,Itga3
Thbs2,Sdc1
Thbs2,Itga2
Thbs2,Cd44
Tnc,Lrp1
Tnc,Itgb3
Tnc,Notch1
Tnc,Itga6
Tnc,Itga3
Tnc,Itgb5
Tnc,Gpc1
Vwf,Itgb1
Vwf,Itgb3
Vwf,Itga6
Vwf,Itga3
Vwf,Sdc1
Vwf,Itga2
Vwf,Itgb4
Vwf,Rpsa
