FPR,TPR
0.0,0.0
0.0,0.0024630541871921183
0.0,0.03694581280788178
0.002457002457002457,0.03694581280788178
0.002457002457002457,0.07142857142857142
0.004914004914004914,0.07142857142857142
0.004914004914004914,0.1921182266009852
0.007371007371007371,0.1921182266009852
0.007371007371007371,0.2315270935960591
0.009828009828009828,0.2315270935960591
0.009828009828009828,0.2536945812807882
0.012285012285012284,0.2536945812807882
0.012285012285012284,0.29802955665024633
0.014742014742014743,0.29802955665024633
0.014742014742014743,0.30049261083743845
0.0171990171990172,0.30049261083743845
0.0171990171990172,0.3054187192118227
0.019656019656019656,0.3054187192118227
0.019656019656019656,0.39901477832512317
0.022113022113022112,0.39901477832512317
0.022113022113022112,0.4482758620689655
0.02457002457002457,0.4482758620689655
0.02457002457002457,0.45320197044334976
0.0343980343980344,0.45320197044334976
0.0343980343980344,0.45566502463054187
0.036855036855036855,0.45566502463054187
0.036855036855036855,0.46551724137931033
0.04176904176904177,0.46551724137931033
0.04176904176904177,0.4975369458128079
0.044226044226044224,0.4975369458128079
0.044226044226044224,0.5172413793103449
0.04668304668304668,0.5172413793103449
0.04668304668304668,0.5246305418719212
0.051597051597051594,0.5246305418719212
0.051597051597051594,0.5270935960591133
0.05405405405405406,0.5270935960591133
0.05405405405405406,0.5369458128078818
0.05896805896805897,0.5369458128078818
0.05896805896805897,0.5517241379310345
0.06142506142506143,0.5517241379310345
0.06142506142506143,0.5591133004926109
0.06633906633906633,0.5591133004926109
0.06633906633906633,0.5615763546798029
0.07616707616707617,0.5615763546798029
0.07616707616707617,0.5714285714285714
0.09090909090909091,0.5714285714285714
0.09090909090909091,0.5763546798029556
0.09828009828009827,0.5763546798029556
0.09828009828009827,0.5812807881773399
0.10810810810810811,0.5812807881773399
0.10810810810810811,0.5911330049261084
0.11056511056511056,0.5911330049261084
0.11056511056511056,0.5935960591133005
0.11547911547911548,0.5935960591133005
0.11547911547911548,0.5985221674876847
0.11793611793611794,0.5985221674876847
0.11793611793611794,0.6009852216748769
0.12530712530712532,0.6009852216748769
0.12530712530712532,0.603448275862069
0.13022113022113022,0.603448275862069
0.13022113022113022,0.6059113300492611
0.1375921375921376,0.6059113300492611
0.1375921375921376,0.6083743842364532
0.14004914004914004,0.6083743842364532
0.14004914004914004,0.6157635467980296
0.14496314496314497,0.6157635467980296
0.14496314496314497,0.6182266009852216
0.14742014742014742,0.6182266009852216
0.14742014742014742,0.6231527093596059
0.14987714987714987,0.6231527093596059
0.14987714987714987,0.625615763546798
0.1597051597051597,0.625615763546798
0.1597051597051597,0.6305418719211823
0.16461916461916462,0.6305418719211823
0.16461916461916462,0.6354679802955665
0.16953316953316952,0.6354679802955665
0.16953316953316952,0.6379310344827587
0.18181818181818182,0.6379310344827587
0.18181818181818182,0.6403940886699507
0.1941031941031941,0.6403940886699507
0.1941031941031941,0.6428571428571429
0.19656019656019655,0.6428571428571429
0.19656019656019655,0.645320197044335
0.19901719901719903,0.645320197044335
0.19901719901719903,0.6477832512315271
