Recall,Precision
1.0,0.5
1.0,0.5001898974553741
1.0,0.5003799392097265
1.0,0.500570125427594
1.0,0.5007604562737643
1.0,0.500950931913275
1.0,0.5011415525114156
0.9992406985573272,0.5009516558812334
0.9992406985573272,0.5011424219345011
0.9984813971146546,0.5009523809523809
0.9984813971146546,0.5011432926829268
0.9984813971146546,0.5013343499809378
0.9977220956719818,0.5011441647597255
0.9977220956719818,0.501335368180084
0.9977220956719818,0.5015267175572519
0.9977220956719818,0.5017182130584192
0.996962794229309,0.501527883880825
0.996962794229309,0.5017195261750096
0.9962034927866363,0.5015290519877675
0.9954441913439636,0.501338432122371
0.9954441913439636,0.5015302218821729
0.9954441913439636,0.5017221584385764
0.9946848899012908,0.501531393568147
0.9946848899012908,0.5017234775947913
0.9946848899012908,0.5019157088122606
0.9939255884586181,0.5017247987734764
0.9939255884586181,0.5019171779141104
0.9939255884586181,0.5021097046413502
0.9939255884586181,0.5023023791250959
0.9939255884586181,0.5024952015355086
0.9939255884586181,0.5026881720430108
0.9939255884586181,0.5028812908182866
0.9939255884586181,0.5030745580322828
0.9939255884586181,0.5032679738562091
0.9939255884586181,0.5034615384615385
0.9939255884586181,0.5036552520200077
0.9939255884586181,0.5038491147036182
0.9939255884586181,0.5040431266846361
0.9939255884586181,0.5042372881355932
0.9931662870159453,0.5040462427745664
0.9931662870159453,0.5042405551272167
0.9931662870159453,0.5044350173544158
0.9931662870159453,0.5046296296296297
0.9931662870159453,0.504824392126592
0.9924069855732726,0.5046332046332046
0.9924069855732726,0.5048281189648512
0.9924069855732726,0.5050231839258115
0.9924069855732726,0.5052183996907615
0.9924069855732726,0.5054137664346481
0.9916476841305999,0.5052224371373307
0.9908883826879271,0.5050309597523219
0.9908883826879271,0.5052264808362369
0.9908883826879271,0.505422153369481
0.9908883826879271,0.5056179775280899
0.9908883826879271,0.5058139534883721
0.9908883826879271,0.5060100814269096
0.9908883826879271,0.5062063615205585
0.9908883826879271,0.5064027939464494
0.9908883826879271,0.5065993788819876
0.9901290812452543,0.5064077669902912
0.9893697798025817,0.5062160062160063
0.9893697798025817,0.5064127477652546
0.9893697798025817,0.5066096423017107
0.9893697798025817,0.5068066900038896
0.9893697798025817,0.5070038910505836
0.9893697798025817,0.5072012456208641
0.9893697798025817,0.507398753894081
0.9893697798025817,0.5075964160498636
0.9893697798025817,0.5077942322681216
0.9893697798025817,0.5079922027290449
0.9893697798025817,0.5081903276131046
0.9893697798025817,0.5083886071010535
0.9893697798025817,0.5085870413739266
0.9893697798025817,0.5087856306130418
0.9893697798025817,0.508984375
