ENSMUSP00000000312ENSMUSP00000032322
ENSMUSP00000019992ENSMUSP00000099853
ENSMUSP00000019992ENSMUSP00000131832
ENSMUSP00000019992ENSMUSP00000026917
ENSMUSP00000019992ENSMUSP00000102343
ENSMUSP00000019992ENSMUSP00000127329
ENSMUSP00000019992ENSMUSP00000027871
ENSMUSP00000019992ENSMUSP00000045770
ENSMUSP00000019992ENSMUSP00000023128
ENSMUSP00000019992ENSMUSP00000099375
ENSMUSP00000019992ENSMUSP00000044227
ENSMUSP00000019992ENSMUSP00000131840
ENSMUSP00000019992ENSMUSP00000034713
ENSMUSP00000019992ENSMUSP00000083242
ENSMUSP00000019992ENSMUSP00000062171
ENSMUSP00000019992ENSMUSP00000123924
ENSMUSP00000019992ENSMUSP00000000299
ENSMUSP00000019992ENSMUSP00000001548
ENSMUSP00000019992ENSMUSP00000017153
ENSMUSP00000019992ENSMUSP00000021028
ENSMUSP00000019992ENSMUSP00000028348
ENSMUSP00000020238ENSMUSP00000020329
ENSMUSP00000020238ENSMUSP00000099862
ENSMUSP00000020238ENSMUSP00000034713
ENSMUSP00000020238ENSMUSP00000083242
ENSMUSP00000020238ENSMUSP00000123924
ENSMUSP00000020238ENSMUSP00000000299
ENSMUSP00000020238ENSMUSP00000021750
ENSMUSP00000020238ENSMUSP00000049228
ENSMUSP00000021900ENSMUSP00000020329
ENSMUSP00000021900ENSMUSP00000032322
ENSMUSP00000021900ENSMUSP00000044004
ENSMUSP00000021900ENSMUSP00000079752
ENSMUSP00000021900ENSMUSP00000045770
ENSMUSP00000021900ENSMUSP00000123924
ENSMUSP00000021900ENSMUSP00000000299
ENSMUSP00000022213ENSMUSP00000020329
ENSMUSP00000022213ENSMUSP00000032322
ENSMUSP00000022213ENSMUSP00000044004
ENSMUSP00000022213ENSMUSP00000028499
ENSMUSP00000022213ENSMUSP00000087457
ENSMUSP00000022213ENSMUSP00000096876
ENSMUSP00000022213ENSMUSP00000123924
ENSMUSP00000022340ENSMUSP00000020329
ENSMUSP00000022340ENSMUSP00000028499
ENSMUSP00000022340ENSMUSP00000087457
ENSMUSP00000022340ENSMUSP00000005218
ENSMUSP00000022340ENSMUSP00000096876
ENSMUSP00000022340ENSMUSP00000047199
ENSMUSP00000022340ENSMUSP00000028288
ENSMUSP00000022340ENSMUSP00000085016
ENSMUSP00000022340ENSMUSP00000078741
ENSMUSP00000022340ENSMUSP00000015612
ENSMUSP00000022340ENSMUSP00000069416
ENSMUSP00000022340ENSMUSP00000099375
ENSMUSP00000022340ENSMUSP00000044227
ENSMUSP00000022340ENSMUSP00000139881
ENSMUSP00000022340ENSMUSP00000131840
ENSMUSP00000022340ENSMUSP00000123924
ENSMUSP00000022340ENSMUSP00000129624
ENSMUSP00000022340ENSMUSP00000000299
ENSMUSP00000022340ENSMUSP00000033450
ENSMUSP00000022369ENSMUSP00000032322
ENSMUSP00000022369ENSMUSP00000044004
ENSMUSP00000022618ENSMUSP00000020329
ENSMUSP00000022618ENSMUSP00000044004
ENSMUSP00000023123ENSMUSP00000087457
ENSMUSP00000023123ENSMUSP00000005218
ENSMUSP00000023123ENSMUSP00000096876
ENSMUSP00000023123ENSMUSP00000129624
ENSMUSP00000023629ENSMUSP00000020329
ENSMUSP00000023629ENSMUSP00000032322
ENSMUSP00000023629ENSMUSP00000044004
ENSMUSP00000023629ENSMUSP00000000299
ENSMUSP00000024931ENSMUSP00000087457
ENSMUSP00000024931ENSMUSP00000096876
ENSMUSP00000024988ENSMUSP00000020329
ENSMUSP00000024988ENSMUSP00000032322
ENSMUSP00000024988ENSMUSP00000001327
ENSMUSP00000024988ENSMUSP00000029623
ENSMUSP00000024988ENSMUSP00000028499
ENSMUSP00000024988ENSMUSP00000005218
ENSMUSP00000024988ENSMUSP00000079752
ENSMUSP00000024988ENSMUSP00000131832
ENSMUSP00000024988ENSMUSP00000127329
ENSMUSP00000024988ENSMUSP00000045770
ENSMUSP00000024988ENSMUSP00000023128
ENSMUSP00000024988ENSMUSP00000034713
ENSMUSP00000024988ENSMUSP00000083242
ENSMUSP00000024988ENSMUSP00000123924
ENSMUSP00000025561ENSMUSP00000021750
ENSMUSP00000025993ENSMUSP00000020329
ENSMUSP00000025993ENSMUSP00000044004
ENSMUSP00000025993ENSMUSP00000028499
ENSMUSP00000025993ENSMUSP00000087457
ENSMUSP00000025993ENSMUSP00000005218
ENSMUSP00000025993ENSMUSP00000096876
ENSMUSP00000025993ENSMUSP00000079752
ENSMUSP00000025993ENSMUSP00000028288
ENSMUSP00000025993ENSMUSP00000085016
ENSMUSP00000025993ENSMUSP00000078741
ENSMUSP00000025993ENSMUSP00000023128
ENSMUSP00000025993ENSMUSP00000099375
ENSMUSP00000025993ENSMUSP00000123924
ENSMUSP00000025993ENSMUSP00000000299
ENSMUSP00000025993ENSMUSP00000001548
ENSMUSP00000025993ENSMUSP00000021028
ENSMUSP00000026225ENSMUSP00000020329
ENSMUSP00000026225ENSMUSP00000032322
ENSMUSP00000026225ENSMUSP00000028499
ENSMUSP00000026225ENSMUSP00000087457
ENSMUSP00000026225ENSMUSP00000096876
ENSMUSP00000026225ENSMUSP00000067305
ENSMUSP00000026225ENSMUSP00000028288
ENSMUSP00000026225ENSMUSP00000026917
ENSMUSP00000026225ENSMUSP00000000299
ENSMUSP00000026698ENSMUSP00000122219
ENSMUSP00000027753ENSMUSP00000020329
ENSMUSP00000027753ENSMUSP00000032322
ENSMUSP00000027753ENSMUSP00000044004
ENSMUSP00000027753ENSMUSP00000028499
ENSMUSP00000027753ENSMUSP00000005218
ENSMUSP00000027753ENSMUSP00000096876
ENSMUSP00000027753ENSMUSP00000047199
ENSMUSP00000027753ENSMUSP00000028288
ENSMUSP00000027753ENSMUSP00000085016
ENSMUSP00000027753ENSMUSP00000026917
ENSMUSP00000027753ENSMUSP00000078741
ENSMUSP00000027753ENSMUSP00000015612
ENSMUSP00000027753ENSMUSP00000099375
ENSMUSP00000027753ENSMUSP00000000299
ENSMUSP00000027753ENSMUSP00000021028
ENSMUSP00000028233ENSMUSP00000020329
ENSMUSP00000028233ENSMUSP00000032322
ENSMUSP00000028233ENSMUSP00000001327
ENSMUSP00000028233ENSMUSP00000044004
ENSMUSP00000028233ENSMUSP00000029623
ENSMUSP00000028233ENSMUSP00000028499
ENSMUSP00000028233ENSMUSP00000079752
ENSMUSP00000028233ENSMUSP00000131832
ENSMUSP00000028233ENSMUSP00000045770
ENSMUSP00000028233ENSMUSP00000023128
ENSMUSP00000028233ENSMUSP00000034713
ENSMUSP00000028233ENSMUSP00000083242
ENSMUSP00000028233ENSMUSP00000123924
ENSMUSP00000028233ENSMUSP00000000299
ENSMUSP00000028735ENSMUSP00000044004
ENSMUSP00000028735ENSMUSP00000028499
ENSMUSP00000028735ENSMUSP00000087457
ENSMUSP00000028735ENSMUSP00000005218
ENSMUSP00000028735ENSMUSP00000096876
ENSMUSP00000028735ENSMUSP00000099375
ENSMUSP00000029574ENSMUSP00000044004
ENSMUSP00000029653ENSMUSP00000032322
ENSMUSP00000029653ENSMUSP00000028499
ENSMUSP00000029653ENSMUSP00000087457
ENSMUSP00000029653ENSMUSP00000096876
ENSMUSP00000029653ENSMUSP00000028288
ENSMUSP00000029653ENSMUSP00000078741
ENSMUSP00000029653ENSMUSP00000099375
ENSMUSP00000029653ENSMUSP00000000299
ENSMUSP00000029653ENSMUSP00000021028
ENSMUSP00000029676ENSMUSP00000096876
ENSMUSP00000029700ENSMUSP00000020329
ENSMUSP00000029700ENSMUSP00000032322
ENSMUSP00000029700ENSMUSP00000067305
ENSMUSP00000029700ENSMUSP00000000299
ENSMUSP00000030187ENSMUSP00000020329
ENSMUSP00000030187ENSMUSP00000032322
ENSMUSP00000030187ENSMUSP00000001327
ENSMUSP00000030187ENSMUSP00000044004
ENSMUSP00000030187ENSMUSP00000029623
ENSMUSP00000030187ENSMUSP00000028499
ENSMUSP00000030187ENSMUSP00000005218
ENSMUSP00000030187ENSMUSP00000079752
ENSMUSP00000030187ENSMUSP00000131832
ENSMUSP00000030187ENSMUSP00000045770
ENSMUSP00000030187ENSMUSP00000023128
ENSMUSP00000030187ENSMUSP00000034713
ENSMUSP00000030187ENSMUSP00000083242
ENSMUSP00000030187ENSMUSP00000123924
ENSMUSP00000030187ENSMUSP00000001548
ENSMUSP00000030187ENSMUSP00000021028
ENSMUSP00000030187ENSMUSP00000028348
ENSMUSP00000030372ENSMUSP00000028499
ENSMUSP00000030372ENSMUSP00000087457
ENSMUSP00000030372ENSMUSP00000005218
ENSMUSP00000030372ENSMUSP00000096876
ENSMUSP00000030372ENSMUSP00000053891
ENSMUSP00000030372ENSMUSP00000077132
ENSMUSP00000030372ENSMUSP00000129624
ENSMUSP00000030568ENSMUSP00000020329
ENSMUSP00000030568ENSMUSP00000032322
ENSMUSP00000030568ENSMUSP00000044004
ENSMUSP00000030568ENSMUSP00000000299
ENSMUSP00000031668ENSMUSP00000028499
ENSMUSP00000031668ENSMUSP00000099375
ENSMUSP00000031668ENSMUSP00000077132
ENSMUSP00000031668ENSMUSP00000139881
ENSMUSP00000031668ENSMUSP00000129624
ENSMUSP00000032125ENSMUSP00000021750
ENSMUSP00000033477ENSMUSP00000021750
ENSMUSP00000033539ENSMUSP00000083242
ENSMUSP00000033539ENSMUSP00000123924
ENSMUSP00000033898ENSMUSP00000053891
ENSMUSP00000033898ENSMUSP00000077132
ENSMUSP00000033898ENSMUSP00000139881
ENSMUSP00000033898ENSMUSP00000129624
ENSMUSP00000033899ENSMUSP00000028499
ENSMUSP00000033899ENSMUSP00000005218
ENSMUSP00000033899ENSMUSP00000099375
ENSMUSP00000033899ENSMUSP00000053891
ENSMUSP00000033899ENSMUSP00000077132
ENSMUSP00000033899ENSMUSP00000139881
ENSMUSP00000033899ENSMUSP00000129624
ENSMUSP00000034731ENSMUSP00000021750
ENSMUSP00000035468ENSMUSP00000087457
ENSMUSP00000035468ENSMUSP00000000299
ENSMUSP00000036044ENSMUSP00000020329
ENSMUSP00000036044ENSMUSP00000029623
ENSMUSP00000036044ENSMUSP00000023128
ENSMUSP00000036044ENSMUSP00000123924
ENSMUSP00000036044ENSMUSP00000077574
ENSMUSP00000036044ENSMUSP00000021028
ENSMUSP00000036044ENSMUSP00000028348
ENSMUSP00000043153ENSMUSP00000067305
ENSMUSP00000043957ENSMUSP00000020329
ENSMUSP00000043957ENSMUSP00000044004
ENSMUSP00000043957ENSMUSP00000028499
ENSMUSP00000043957ENSMUSP00000005218
ENSMUSP00000043957ENSMUSP00000096876
ENSMUSP00000043957ENSMUSP00000079752
ENSMUSP00000043957ENSMUSP00000028522
ENSMUSP00000043957ENSMUSP00000028288
ENSMUSP00000043957ENSMUSP00000023128
ENSMUSP00000043957ENSMUSP00000101094
ENSMUSP00000043957ENSMUSP00000099375
ENSMUSP00000043957ENSMUSP00000139881
ENSMUSP00000043957ENSMUSP00000112776
ENSMUSP00000043957ENSMUSP00000131840
ENSMUSP00000043957ENSMUSP00000062171
ENSMUSP00000043957ENSMUSP00000123924
ENSMUSP00000043957ENSMUSP00000129624
ENSMUSP00000043957ENSMUSP00000000299
ENSMUSP00000043957ENSMUSP00000001548
ENSMUSP00000043957ENSMUSP00000003469
ENSMUSP00000043957ENSMUSP00000021028
ENSMUSP00000043957ENSMUSP00000023600
ENSMUSP00000043957ENSMUSP00000028348
ENSMUSP00000043957ENSMUSP00000032133
ENSMUSP00000043957ENSMUSP00000048309
ENSMUSP00000043957ENSMUSP00000057563
ENSMUSP00000043957ENSMUSP00000059270
ENSMUSP00000044903ENSMUSP00000032322
ENSMUSP00000044903ENSMUSP00000005218
ENSMUSP00000044903ENSMUSP00000096876
ENSMUSP00000044903ENSMUSP00000028288
ENSMUSP00000044903ENSMUSP00000085016
ENSMUSP00000044903ENSMUSP00000078741
ENSMUSP00000044903ENSMUSP00000099375
ENSMUSP00000044903ENSMUSP00000123924
ENSMUSP00000046340ENSMUSP00000028499
ENSMUSP00000046340ENSMUSP00000087457
ENSMUSP00000046340ENSMUSP00000096876
ENSMUSP00000051579ENSMUSP00000028499
ENSMUSP00000051579ENSMUSP00000087457
ENSMUSP00000051579ENSMUSP00000005218
ENSMUSP00000051579ENSMUSP00000096876
ENSMUSP00000051579ENSMUSP00000015612
ENSMUSP00000051579ENSMUSP00000069416
ENSMUSP00000051579ENSMUSP00000099375
ENSMUSP00000051579ENSMUSP00000053891
ENSMUSP00000051579ENSMUSP00000077132
ENSMUSP00000051579ENSMUSP00000129624
ENSMUSP00000053097ENSMUSP00000087457
ENSMUSP00000054499ENSMUSP00000020329
ENSMUSP00000054499ENSMUSP00000044004
ENSMUSP00000054499ENSMUSP00000029623
ENSMUSP00000054499ENSMUSP00000028499
ENSMUSP00000054499ENSMUSP00000096876
ENSMUSP00000054499ENSMUSP00000079752
ENSMUSP00000054499ENSMUSP00000028288
ENSMUSP00000054499ENSMUSP00000131832
ENSMUSP00000054499ENSMUSP00000045770
ENSMUSP00000054499ENSMUSP00000034713
ENSMUSP00000054499ENSMUSP00000083242
ENSMUSP00000054499ENSMUSP00000123924
ENSMUSP00000054499ENSMUSP00000021028
ENSMUSP00000054499ENSMUSP00000028348
ENSMUSP00000054583ENSMUSP00000028499
ENSMUSP00000055757ENSMUSP00000000299
ENSMUSP00000056040ENSMUSP00000020329
ENSMUSP00000056040ENSMUSP00000032322
ENSMUSP00000056040ENSMUSP00000001327
ENSMUSP00000056040ENSMUSP00000044004
ENSMUSP00000056040ENSMUSP00000029623
ENSMUSP00000056040ENSMUSP00000005218
ENSMUSP00000056040ENSMUSP00000079752
ENSMUSP00000056040ENSMUSP00000131832
ENSMUSP00000056040ENSMUSP00000127329
ENSMUSP00000056040ENSMUSP00000045770
ENSMUSP00000056040ENSMUSP00000023128
ENSMUSP00000056040ENSMUSP00000133056
ENSMUSP00000056040ENSMUSP00000034713
ENSMUSP00000056040ENSMUSP00000083242
ENSMUSP00000056040ENSMUSP00000123924
ENSMUSP00000056040ENSMUSP00000000299
ENSMUSP00000056040ENSMUSP00000021028
ENSMUSP00000056040ENSMUSP00000028348
ENSMUSP00000057543ENSMUSP00000021750
ENSMUSP00000061836ENSMUSP00000044004
ENSMUSP00000061836ENSMUSP00000028499
ENSMUSP00000061836ENSMUSP00000087457
ENSMUSP00000061836ENSMUSP00000005218
ENSMUSP00000061836ENSMUSP00000096876
ENSMUSP00000061836ENSMUSP00000096712
ENSMUSP00000061836ENSMUSP00000131832
ENSMUSP00000061836ENSMUSP00000102068
ENSMUSP00000061836ENSMUSP00000023128
ENSMUSP00000061836ENSMUSP00000101094
ENSMUSP00000061836ENSMUSP00000099375
ENSMUSP00000061836ENSMUSP00000053891
ENSMUSP00000061836ENSMUSP00000042028
ENSMUSP00000061836ENSMUSP00000096179
ENSMUSP00000061836ENSMUSP00000001279
ENSMUSP00000061836ENSMUSP00000001548
ENSMUSP00000061836ENSMUSP00000021028
ENSMUSP00000063839ENSMUSP00000020329
ENSMUSP00000063839ENSMUSP00000032322
ENSMUSP00000063839ENSMUSP00000087457
ENSMUSP00000063839ENSMUSP00000123924
ENSMUSP00000063839ENSMUSP00000000299
ENSMUSP00000065213ENSMUSP00000028499
ENSMUSP00000065213ENSMUSP00000096876
ENSMUSP00000065213ENSMUSP00000028288
ENSMUSP00000065213ENSMUSP00000078741
ENSMUSP00000065213ENSMUSP00000000299
ENSMUSP00000066304ENSMUSP00000032322
ENSMUSP00000066304ENSMUSP00000000299
ENSMUSP00000066857ENSMUSP00000020329
ENSMUSP00000066857ENSMUSP00000032322
ENSMUSP00000066857ENSMUSP00000044004
ENSMUSP00000066857ENSMUSP00000028499
ENSMUSP00000066857ENSMUSP00000101913
ENSMUSP00000066857ENSMUSP00000087457
ENSMUSP00000066857ENSMUSP00000005218
ENSMUSP00000066857ENSMUSP00000096876
ENSMUSP00000066857ENSMUSP00000079752
ENSMUSP00000066857ENSMUSP00000028288
ENSMUSP00000066857ENSMUSP00000085016
ENSMUSP00000066857ENSMUSP00000026917
ENSMUSP00000066857ENSMUSP00000078741
ENSMUSP00000066857ENSMUSP00000127329
ENSMUSP00000066857ENSMUSP00000045770
ENSMUSP00000066857ENSMUSP00000023128
ENSMUSP00000066857ENSMUSP00000099375
ENSMUSP00000066857ENSMUSP00000123924
ENSMUSP00000066857ENSMUSP00000000299
ENSMUSP00000066857ENSMUSP00000001548
ENSMUSP00000066857ENSMUSP00000021028
ENSMUSP00000066857ENSMUSP00000028348
ENSMUSP00000067953ENSMUSP00000020329
ENSMUSP00000067953ENSMUSP00000032322
ENSMUSP00000067953ENSMUSP00000044004
ENSMUSP00000067953ENSMUSP00000045770
ENSMUSP00000067953ENSMUSP00000123924
ENSMUSP00000067953ENSMUSP00000000299
ENSMUSP00000068053ENSMUSP00000020329
ENSMUSP00000069024ENSMUSP00000032322
ENSMUSP00000069024ENSMUSP00000028499
ENSMUSP00000069024ENSMUSP00000087457
ENSMUSP00000070239ENSMUSP00000020329
ENSMUSP00000070239ENSMUSP00000001327
ENSMUSP00000070239ENSMUSP00000044004
ENSMUSP00000070239ENSMUSP00000028499
ENSMUSP00000070239ENSMUSP00000101913
ENSMUSP00000070239ENSMUSP00000087457
ENSMUSP00000070239ENSMUSP00000005218
ENSMUSP00000070239ENSMUSP00000096876
ENSMUSP00000070239ENSMUSP00000028522
ENSMUSP00000070239ENSMUSP00000028288
ENSMUSP00000070239ENSMUSP00000085016
ENSMUSP00000070239ENSMUSP00000096712
ENSMUSP00000070239ENSMUSP00000131832
ENSMUSP00000070239ENSMUSP00000026917
ENSMUSP00000070239ENSMUSP00000102343
ENSMUSP00000070239ENSMUSP00000127329
ENSMUSP00000070239ENSMUSP00000102068
ENSMUSP00000070239ENSMUSP00000023128
ENSMUSP00000070239ENSMUSP00000101094
ENSMUSP00000070239ENSMUSP00000099375
ENSMUSP00000070239ENSMUSP00000044227
ENSMUSP00000070239ENSMUSP00000053891
ENSMUSP00000070239ENSMUSP00000077132
ENSMUSP00000070239ENSMUSP00000139881
ENSMUSP00000070239ENSMUSP00000112776
ENSMUSP00000070239ENSMUSP00000131840
ENSMUSP00000070239ENSMUSP00000062171
ENSMUSP00000070239ENSMUSP00000123924
ENSMUSP00000070239ENSMUSP00000129624
ENSMUSP00000070239ENSMUSP00000000299
ENSMUSP00000070239ENSMUSP00000001548
ENSMUSP00000070239ENSMUSP00000003469
ENSMUSP00000070239ENSMUSP00000021028
ENSMUSP00000070239ENSMUSP00000023600
ENSMUSP00000070239ENSMUSP00000028348
ENSMUSP00000070239ENSMUSP00000048309
ENSMUSP00000070239ENSMUSP00000057563
ENSMUSP00000072773ENSMUSP00000044004
ENSMUSP00000073612ENSMUSP00000020329
ENSMUSP00000073612ENSMUSP00000032322
ENSMUSP00000073612ENSMUSP00000044004
ENSMUSP00000073612ENSMUSP00000123924
ENSMUSP00000073612ENSMUSP00000000299
ENSMUSP00000075224ENSMUSP00000028499
ENSMUSP00000075224ENSMUSP00000087457
ENSMUSP00000075224ENSMUSP00000005218
ENSMUSP00000075224ENSMUSP00000096876
ENSMUSP00000075224ENSMUSP00000099375
ENSMUSP00000075224ENSMUSP00000053891
ENSMUSP00000075224ENSMUSP00000077132
ENSMUSP00000075224ENSMUSP00000139881
ENSMUSP00000075224ENSMUSP00000129624
ENSMUSP00000076383ENSMUSP00000087457
ENSMUSP00000076383ENSMUSP00000096876
ENSMUSP00000079341ENSMUSP00000028499
ENSMUSP00000079341ENSMUSP00000087457
ENSMUSP00000079341ENSMUSP00000005218
ENSMUSP00000079341ENSMUSP00000096876
ENSMUSP00000079341ENSMUSP00000069416
ENSMUSP00000079341ENSMUSP00000139881
ENSMUSP00000079341ENSMUSP00000129624
ENSMUSP00000079400ENSMUSP00000087457
ENSMUSP00000081048ENSMUSP00000096876
ENSMUSP00000082682ENSMUSP00000044004
ENSMUSP00000082682ENSMUSP00000021750
ENSMUSP00000084282ENSMUSP00000053891
ENSMUSP00000084282ENSMUSP00000077132
ENSMUSP00000084282ENSMUSP00000139881
ENSMUSP00000084282ENSMUSP00000129624
ENSMUSP00000085192ENSMUSP00000028499
ENSMUSP00000085192ENSMUSP00000005218
ENSMUSP00000085192ENSMUSP00000096876
ENSMUSP00000085192ENSMUSP00000099375
ENSMUSP00000085192ENSMUSP00000053891
ENSMUSP00000085192ENSMUSP00000077132
ENSMUSP00000087643ENSMUSP00000087457
ENSMUSP00000089703ENSMUSP00000020329
ENSMUSP00000089703ENSMUSP00000028499
ENSMUSP00000089703ENSMUSP00000087457
ENSMUSP00000089703ENSMUSP00000005218
ENSMUSP00000089703ENSMUSP00000096876
ENSMUSP00000089703ENSMUSP00000028288
ENSMUSP00000089703ENSMUSP00000096712
ENSMUSP00000089703ENSMUSP00000023128
ENSMUSP00000089703ENSMUSP00000101094
ENSMUSP00000089703ENSMUSP00000099375
ENSMUSP00000089703ENSMUSP00000053891
ENSMUSP00000089703ENSMUSP00000077132
ENSMUSP00000089703ENSMUSP00000139881
