ENSMUSP00000000127,ENSMUSP00000022906
ENSMUSP00000000127,ENSMUSP00000020329
ENSMUSP00000000127,ENSMUSP00000091463
ENSMUSP00000000127,ENSMUSP00000025856
ENSMUSP00000000127,ENSMUSP00000058629
ENSMUSP00000000127,ENSMUSP00000115325
ENSMUSP00000000127,ENSMUSP00000039660
ENSMUSP00000000127,ENSMUSP00000048171
ENSMUSP00000000127,ENSMUSP00000032322
ENSMUSP00000000127,ENSMUSP00000021918
ENSMUSP00000000127,ENSMUSP00000067783
ENSMUSP00000000127,ENSMUSP00000109884
ENSMUSP00000000128,ENSMUSP00000020329
ENSMUSP00000000128,ENSMUSP00000109884
ENSMUSP00000000128,ENSMUSP00000053551
ENSMUSP00000000128,ENSMUSP00000049852
ENSMUSP00000000186,ENSMUSP00000081041
ENSMUSP00000000186,ENSMUSP00000005452
ENSMUSP00000000186,ENSMUSP00000112430
ENSMUSP00000000186,ENSMUSP00000085122
ENSMUSP00000000186,ENSMUSP00000077899
ENSMUSP00000000187,ENSMUSP00000081041
ENSMUSP00000000187,ENSMUSP00000005452
ENSMUSP00000000187,ENSMUSP00000112430
ENSMUSP00000000187,ENSMUSP00000085122
ENSMUSP00000000193,ENSMUSP00000062677
ENSMUSP00000000193,ENSMUSP00000132453
ENSMUSP00000000193,ENSMUSP00000045134
ENSMUSP00000000193,ENSMUSP00000050119
ENSMUSP00000000194,ENSMUSP00000062677
ENSMUSP00000000194,ENSMUSP00000132453
ENSMUSP00000000312,ENSMUSP00000020329
ENSMUSP00000000312,ENSMUSP00000081041
ENSMUSP00000000312,ENSMUSP00000001327
ENSMUSP00000000312,ENSMUSP00000107121
ENSMUSP00000000312,ENSMUSP00000006101
ENSMUSP00000000312,ENSMUSP00000045603
ENSMUSP00000000312,ENSMUSP00000005671
ENSMUSP00000000312,ENSMUSP00000032207
ENSMUSP00000000342,ENSMUSP00000132453
ENSMUSP00000000342,ENSMUSP00000050119
ENSMUSP00000000342,ENSMUSP00000107069
ENSMUSP00000000342,ENSMUSP00000052444
ENSMUSP00000000342,ENSMUSP00000039107
ENSMUSP00000000342,ENSMUSP00000075507
ENSMUSP00000000500,ENSMUSP00000044004
ENSMUSP00000000500,ENSMUSP00000127173
ENSMUSP00000000500,ENSMUSP00000025522
ENSMUSP00000000834,ENSMUSP00000025691
ENSMUSP00000000889,ENSMUSP00000033004
ENSMUSP00000000889,ENSMUSP00000028111
ENSMUSP00000000889,ENSMUSP00000029623
ENSMUSP00000000889,ENSMUSP00000033664
ENSMUSP00000000889,ENSMUSP00000033418
ENSMUSP00000000889,ENSMUSP00000033646
ENSMUSP00000001008,ENSMUSP00000050119
ENSMUSP00000001008,ENSMUSP00000107069
ENSMUSP00000001008,ENSMUSP00000039107
ENSMUSP00000001008,ENSMUSP00000026911
ENSMUSP00000001040,ENSMUSP00000028499
ENSMUSP00000001040,ENSMUSP00000068468
ENSMUSP00000001046,ENSMUSP00000020329
ENSMUSP00000001046,ENSMUSP00000053897
ENSMUSP00000001055,ENSMUSP00000068468
ENSMUSP00000001055,ENSMUSP00000101913
ENSMUSP00000001055,ENSMUSP00000000299
ENSMUSP00000001319,ENSMUSP00000101472
ENSMUSP00000001319,ENSMUSP00000066554
ENSMUSP00000001319,ENSMUSP00000027451
ENSMUSP00000001319,ENSMUSP00000006112
ENSMUSP00000001319,ENSMUSP00000029964
ENSMUSP00000001319,ENSMUSP00000106684
ENSMUSP00000001319,ENSMUSP00000066734
ENSMUSP00000001319,ENSMUSP00000110380
ENSMUSP00000001319,ENSMUSP00000035129
ENSMUSP00000001534,ENSMUSP00000025856
ENSMUSP00000001534,ENSMUSP00000032322
ENSMUSP00000001547,ENSMUSP00000087457
ENSMUSP00000001547,ENSMUSP00000005218
ENSMUSP00000001547,ENSMUSP00000096876
ENSMUSP00000001792,ENSMUSP00000102164
ENSMUSP00000001792,ENSMUSP00000094075
ENSMUSP00000001792,ENSMUSP00000002848
ENSMUSP00000001792,ENSMUSP00000050680
ENSMUSP00000001792,ENSMUSP00000080257
ENSMUSP00000001792,ENSMUSP00000109493
ENSMUSP00000001792,ENSMUSP00000009875
ENSMUSP00000001792,ENSMUSP00000024044
ENSMUSP00000001792,ENSMUSP00000054356
ENSMUSP00000002360,ENSMUSP00000023243
ENSMUSP00000002457,ENSMUSP00000126108
ENSMUSP00000002457,ENSMUSP00000029948
ENSMUSP00000002457,ENSMUSP00000067305
ENSMUSP00000002457,ENSMUSP00000062333
ENSMUSP00000002457,ENSMUSP00000084701
ENSMUSP00000002457,ENSMUSP00000035900
ENSMUSP00000002678,ENSMUSP00000087457
ENSMUSP00000002678,ENSMUSP00000062333
ENSMUSP00000002678,ENSMUSP00000007757
ENSMUSP00000002678,ENSMUSP00000009705
ENSMUSP00000002678,ENSMUSP00000022871
ENSMUSP00000002678,ENSMUSP00000031224
ENSMUSP00000002678,ENSMUSP00000026360
ENSMUSP00000002678,ENSMUSP00000000542
ENSMUSP00000002708,ENSMUSP00000113977
ENSMUSP00000002708,ENSMUSP00000039205
ENSMUSP00000002708,ENSMUSP00000021921
ENSMUSP00000002708,ENSMUSP00000079752
ENSMUSP00000002708,ENSMUSP00000078047
ENSMUSP00000002708,ENSMUSP00000047199
ENSMUSP00000002708,ENSMUSP00000120362
ENSMUSP00000002708,ENSMUSP00000007799
ENSMUSP00000002708,ENSMUSP00000064555
ENSMUSP00000002708,ENSMUSP00000030443
ENSMUSP00000002708,ENSMUSP00000001812
ENSMUSP00000002740,ENSMUSP00000028787
ENSMUSP00000002740,ENSMUSP00000032201
ENSMUSP00000002979,ENSMUSP00000087457
ENSMUSP00000002979,ENSMUSP00000028522
ENSMUSP00000003154,ENSMUSP00000066554
ENSMUSP00000003154,ENSMUSP00000027451
ENSMUSP00000003154,ENSMUSP00000029964
ENSMUSP00000003154,ENSMUSP00000066734
ENSMUSP00000003154,ENSMUSP00000050810
ENSMUSP00000003154,ENSMUSP00000030420
ENSMUSP00000003154,ENSMUSP00000073099
ENSMUSP00000003154,ENSMUSP00000006614
ENSMUSP00000003154,ENSMUSP00000060646
ENSMUSP00000003274,ENSMUSP00000138836
ENSMUSP00000003274,ENSMUSP00000005601
ENSMUSP00000003659,ENSMUSP00000028499
ENSMUSP00000003659,ENSMUSP00000028288
ENSMUSP00000003659,ENSMUSP00000085016
ENSMUSP00000003659,ENSMUSP00000099853
ENSMUSP00000003659,ENSMUSP00000096712
ENSMUSP00000003659,ENSMUSP00000131832
ENSMUSP00000003687,ENSMUSP00000062333
ENSMUSP00000003687,ENSMUSP00000007757
ENSMUSP00000003687,ENSMUSP00000009705
ENSMUSP00000003687,ENSMUSP00000031224
ENSMUSP00000003687,ENSMUSP00000088453
ENSMUSP00000003808,ENSMUSP00000020329
ENSMUSP00000003808,ENSMUSP00000062333
ENSMUSP00000003808,ENSMUSP00000007757
ENSMUSP00000003808,ENSMUSP00000032201
ENSMUSP00000003808,ENSMUSP00000074421
ENSMUSP00000003912,ENSMUSP00000044004
ENSMUSP00000003912,ENSMUSP00000044248
ENSMUSP00000003912,ENSMUSP00000099732
ENSMUSP00000004036,ENSMUSP00000101472
ENSMUSP00000004036,ENSMUSP00000027451
ENSMUSP00000004036,ENSMUSP00000006112
ENSMUSP00000004036,ENSMUSP00000110380
ENSMUSP00000004036,ENSMUSP00000035129
ENSMUSP00000004480,ENSMUSP00000058040
ENSMUSP00000004480,ENSMUSP00000138101
ENSMUSP00000004480,ENSMUSP00000105588
ENSMUSP00000004480,ENSMUSP00000051085
ENSMUSP00000004480,ENSMUSP00000106299
ENSMUSP00000004913,ENSMUSP00000020329
ENSMUSP00000004913,ENSMUSP00000031653
ENSMUSP00000004913,ENSMUSP00000026917
ENSMUSP00000004913,ENSMUSP00000109794
ENSMUSP00000004936,ENSMUSP00000132453
ENSMUSP00000004936,ENSMUSP00000050119
ENSMUSP00000004936,ENSMUSP00000039107
ENSMUSP00000005073,ENSMUSP00000020329
ENSMUSP00000005073,ENSMUSP00000045443
ENSMUSP00000005334,ENSMUSP00000020062
ENSMUSP00000005406,ENSMUSP00000032322
ENSMUSP00000005406,ENSMUSP00000044004
ENSMUSP00000005406,ENSMUSP00000079752
ENSMUSP00000005406,ENSMUSP00000007799
ENSMUSP00000005406,ENSMUSP00000028288
ENSMUSP00000005406,ENSMUSP00000099853
ENSMUSP00000005406,ENSMUSP00000095171
ENSMUSP00000005406,ENSMUSP00000057965
ENSMUSP00000005406,ENSMUSP00000110593
ENSMUSP00000005406,ENSMUSP00000102343
ENSMUSP00000005406,ENSMUSP00000072472
ENSMUSP00000005406,ENSMUSP00000028689
ENSMUSP00000005406,ENSMUSP00000069080
ENSMUSP00000005406,ENSMUSP00000031678
ENSMUSP00000005406,ENSMUSP00000078741
ENSMUSP00000005406,ENSMUSP00000022782
ENSMUSP00000005406,ENSMUSP00000101531
ENSMUSP00000005406,ENSMUSP00000047029
ENSMUSP00000005406,ENSMUSP00000065799
ENSMUSP00000005406,ENSMUSP00000024708
ENSMUSP00000005406,ENSMUSP00000127329
ENSMUSP00000005406,ENSMUSP00000036203
ENSMUSP00000005406,ENSMUSP00000058613
ENSMUSP00000005406,ENSMUSP00000023390
ENSMUSP00000005406,ENSMUSP00000000122
ENSMUSP00000005406,ENSMUSP00000003550
ENSMUSP00000005849,ENSMUSP00000130497
ENSMUSP00000005849,ENSMUSP00000047358
ENSMUSP00000005849,ENSMUSP00000065877
ENSMUSP00000005976,ENSMUSP00000025691
ENSMUSP00000005976,ENSMUSP00000032489
ENSMUSP00000005976,ENSMUSP00000116757
ENSMUSP00000006046,ENSMUSP00000036320
ENSMUSP00000006660,ENSMUSP00000122219
ENSMUSP00000006662,ENSMUSP00000122219
ENSMUSP00000006664,ENSMUSP00000122219
ENSMUSP00000006718,ENSMUSP00000114114
ENSMUSP00000009143,ENSMUSP00000126108
ENSMUSP00000009143,ENSMUSP00000029948
ENSMUSP00000009143,ENSMUSP00000067305
ENSMUSP00000009143,ENSMUSP00000084701
ENSMUSP00000009143,ENSMUSP00000035900
ENSMUSP00000009143,ENSMUSP00000088453
ENSMUSP00000009143,ENSMUSP00000000542
ENSMUSP00000009329,ENSMUSP00000132453
ENSMUSP00000009329,ENSMUSP00000107069
ENSMUSP00000009329,ENSMUSP00000039107
ENSMUSP00000009329,ENSMUSP00000026911
ENSMUSP00000009329,ENSMUSP00000038473
ENSMUSP00000009425,ENSMUSP00000107519
ENSMUSP00000009530,ENSMUSP00000044004
ENSMUSP00000009530,ENSMUSP00000087457
ENSMUSP00000009530,ENSMUSP00000100862
ENSMUSP00000010044,ENSMUSP00000022906
ENSMUSP00000010044,ENSMUSP00000091463
ENSMUSP00000010044,ENSMUSP00000025856
ENSMUSP00000010044,ENSMUSP00000058629
ENSMUSP00000010044,ENSMUSP00000115325
ENSMUSP00000010044,ENSMUSP00000039660
ENSMUSP00000010044,ENSMUSP00000032322
ENSMUSP00000010044,ENSMUSP00000067783
ENSMUSP00000010044,ENSMUSP00000109884
ENSMUSP00000010044,ENSMUSP00000049852
ENSMUSP00000010044,ENSMUSP00000005671
ENSMUSP00000010044,ENSMUSP00000043703
ENSMUSP00000010044,ENSMUSP00000094302
ENSMUSP00000010753,ENSMUSP00000078741
ENSMUSP00000010941,ENSMUSP00000091463
ENSMUSP00000010941,ENSMUSP00000025856
ENSMUSP00000010941,ENSMUSP00000058629
ENSMUSP00000010941,ENSMUSP00000115325
ENSMUSP00000010941,ENSMUSP00000039660
ENSMUSP00000010941,ENSMUSP00000067783
ENSMUSP00000010941,ENSMUSP00000109884
ENSMUSP00000010941,ENSMUSP00000053551
ENSMUSP00000010941,ENSMUSP00000049852
ENSMUSP00000012281,ENSMUSP00000029948
ENSMUSP00000012281,ENSMUSP00000084701
ENSMUSP00000012281,ENSMUSP00000035900
ENSMUSP00000012426,ENSMUSP00000058629
ENSMUSP00000012426,ENSMUSP00000032322
ENSMUSP00000012426,ENSMUSP00000067783
ENSMUSP00000012426,ENSMUSP00000109884
ENSMUSP00000012426,ENSMUSP00000049852
ENSMUSP00000012426,ENSMUSP00000043703
ENSMUSP00000014578,ENSMUSP00000079752
ENSMUSP00000014578,ENSMUSP00000120466
ENSMUSP00000014578,ENSMUSP00000024599
ENSMUSP00000014578,ENSMUSP00000000299
ENSMUSP00000014578,ENSMUSP00000002284
ENSMUSP00000014743,ENSMUSP00000025523
ENSMUSP00000014743,ENSMUSP00000020617
ENSMUSP00000014830,ENSMUSP00000025936
ENSMUSP00000014830,ENSMUSP00000040262
ENSMUSP00000014917,ENSMUSP00000028288
ENSMUSP00000014917,ENSMUSP00000085016
ENSMUSP00000014917,ENSMUSP00000078741
ENSMUSP00000014917,ENSMUSP00000015612
ENSMUSP00000015394,ENSMUSP00000044004
ENSMUSP00000015791,ENSMUSP00000102068
ENSMUSP00000015791,ENSMUSP00000003061
ENSMUSP00000015800,ENSMUSP00000023752
ENSMUSP00000016638,ENSMUSP00000027871
ENSMUSP00000016640,ENSMUSP00000027507
ENSMUSP00000016640,ENSMUSP00000097404
ENSMUSP00000016664,ENSMUSP00000068123
ENSMUSP00000016664,ENSMUSP00000023572
ENSMUSP00000016673,ENSMUSP00000034594
ENSMUSP00000016673,ENSMUSP00000023691
ENSMUSP00000017208,ENSMUSP00000122219
ENSMUSP00000017455,ENSMUSP00000065157
ENSMUSP00000017455,ENSMUSP00000045530
ENSMUSP00000017455,ENSMUSP00000044050
ENSMUSP00000017460,ENSMUSP00000029633
ENSMUSP00000017488,ENSMUSP00000028499
ENSMUSP00000017488,ENSMUSP00000069416
ENSMUSP00000017488,ENSMUSP00000028106
ENSMUSP00000017488,ENSMUSP00000002284
ENSMUSP00000017637,ENSMUSP00000032322
ENSMUSP00000017841,ENSMUSP00000044050
ENSMUSP00000017841,ENSMUSP00000018644
ENSMUSP00000017841,ENSMUSP00000083656
ENSMUSP00000017881,ENSMUSP00000044004
ENSMUSP00000017881,ENSMUSP00000101472
ENSMUSP00000017881,ENSMUSP00000005218
ENSMUSP00000017881,ENSMUSP00000082207
ENSMUSP00000017881,ENSMUSP00000045770
ENSMUSP00000017881,ENSMUSP00000000299
ENSMUSP00000018066,ENSMUSP00000122219
ENSMUSP00000018313,ENSMUSP00000028288
ENSMUSP00000018382,ENSMUSP00000029948
ENSMUSP00000018382,ENSMUSP00000067305
ENSMUSP00000018382,ENSMUSP00000084701
ENSMUSP00000018382,ENSMUSP00000035900
ENSMUSP00000018382,ENSMUSP00000007757
ENSMUSP00000018382,ENSMUSP00000028178
ENSMUSP00000018382,ENSMUSP00000000544
ENSMUSP00000018630,ENSMUSP00000025856
ENSMUSP00000018630,ENSMUSP00000032322
ENSMUSP00000018630,ENSMUSP00000067783
ENSMUSP00000018896,ENSMUSP00000023140
ENSMUSP00000018896,ENSMUSP00000010286
ENSMUSP00000019058,ENSMUSP00000033004
