0,1
ADAMTS3,ITGB3
ADAMTS3,ITGAV
ADAMTS3,ITGA2
ACE,LRP2
ACE,ITGB1
SHANK1,CD44
SHANK1,ITGB1
SHANK1,ITGB3
SHANK1,ITGAV
SHANK1,ITGA1
SHANK1,ITGA2
SHANK1,CD93
SHANK1,CD47
SHANK1,ITGA3
COL6A3,ITGA4
COL6A3,LRP1
COL6A3,ITGA3
MELTF,ITGB1
COL1A2,ITGB5
COL1A2,ITGB8
COL1A2,ITGA5
COL1A2,DDR2
COL1A2,TMPRSS6
COL1A2,DDR1
COL1A2,CD47
COL1A2,GPC4
COL1A2,ADGRB2
COL1A2,ADGRL2
COL1A2,MAG
COL1A2,ITGA3
COL1A2,ITGB4
COL1A2,TNFRSF10A
COL1A2,ITGA10
COL14A1,LRP2
COL14A1,ITGB1
COL14A1,LRP1
COL14A1,ITGB3
COL14A1,ITGAV
COL14A1,ITGA6
COL14A1,ITGA1
COL14A1,ITGA2
COL14A1,CD93
COL14A1,CD47
COL14A1,ITGA3
HSP90B1,EGFR
HSP90B1,ITGA4
HSP90B1,LRP2
HSP90B1,ITGB1
HSP90B1,LRP6
HSP90B1,LDLR
HSP90B1,PTPRD
COL6A2,CD44
COL6A2,ITGB3
COL6A2,ITGAV
COL6A2,ITGA5
COL6A2,CD93
COL6A2,CD47
IL16,ITGB1
IL16,SSTR2
HSPA4,ITGB1
HSPA4,LRP1
SEMA3E,LRP2
SEMA3E,ITGB1
SEMA3E,ITGB3
SEMA3E,ITGAV
COL3A1,ITGB5
COL3A1,ITGB3
COL3A1,ITGAV
COL3A1,ITGB8
COL3A1,CD36
COL3A1,ITGA1
COL3A1,ITGA5
COL3A1,CD93
COL3A1,FLT4
COL3A1,ITGA11
COL3A1,TMPRSS6
COL3A1,CD47
COL3A1,ITGA2B
COL3A1,GPC4
COL3A1,ADGRB2
COL3A1,ADGRL2
COL3A1,ITGA3
COL3A1,TNFRSF10A
COL3A1,ITGA10
NLGN2,ITGB1
NLGN2,ITGB3
NLGN2,ITGAV
BMP1,LRP2
BMP1,ITGB1
BMP1,ITGB3
BMP1,ITGAV
BMP1,ITGA2
FGA,CD44
FGA,LRP2
FGA,LRP1
FGA,ITGA1
FGA,ITGA2
FGA,CD93
SEMA4C,ITGB1
PLG,ITGAV
TLN1,EGFR
TLN1,ITGB2
TLN1,DCC
TLN1,ERBB2
TLN1,ITGA4
TLN1,ITGB7
TLN1,LRP1
TLN1,SDC2
TLN1,ASGR1
TLN1,LRP6
TLN1,C5AR2
TLN1,C5AR1
TLN1,LDLR
TLN1,TLR2
TLN1,SELL
TLN1,SELP
TLN1,VLDLR
TLN1,OLR1
TLN1,CALCR
TLN1,MTTP
TLN1,LSR
TLN1,TLR6
TLN1,TLR4
TLN1,LRP8
TLN1,CD46
TLN1,C3AR1
TLN1,CR1
TLN1,TLR1
TLN1,PTPRD
TLN1,ITGA9
TLN1,ASGR2
LPA,EGFR
LPA,ITGB5
LPA,ITGA4
LPA,CD44
LPA,ITGB1
LPA,COL13A1
LPA,LRP1
LPA,SDC2
LPA,TPO
LPA,ITGB3
LPA,ITGB6
LPA,ITGAV
LPA,ITGB8
LPA,CD36
LPA,SDC1
LPA,ITGA7
LPA,ITGA6
LPA,ITGA1
LPA,ITGA2
LPA,ITGA5
LPA,CD93
LPA,FLT4
LPA,DDR2
LPA,ITGA11
LPA,TMPRSS6
LPA,DDR1
LPA,ITGA8
LPA,CD47
LPA,ITGA2B
LPA,TNFRSF11B
LPA,SELP
LPA,LRP8
LPA,BCAM
LPA,SCARA5
LPA,STAB2
LPA,RPSA
LPA,ADGRB2
LPA,ADGRL2
LPA,MAG
LPA,PTPRS
LPA,ATP1A3
LPA,ITGA3
LPA,ITGB4
LPA,NT5E
LPA,GPC1
LPA,ITGA9
LPA,DCHS1
LPA,ROBO4
LPA,ITGA10
LAMA3,LRP2
LAMA3,LRP1
LAMA3,ITGB3
LAMA3,ITGB6
LAMA3,ITGA6
LAMA3,ITGA2
LAMA3,TNFRSF11B
LAMA3,NT5E
LAMA3,ROBO4
SEMA6D,LRP2
SEMA6D,ITGB1
SEMA6D,LRP1
SEMA6D,ITGB3
SEMA6D,ITGAV
SEMA6D,ITGA2
MTMR4,ITGB1
FBN1,COL13A1
FBN1,ITGB8
FBN1,SDC1
FBN1,ITGA7
FBN1,ITGA6
FBN1,TMPRSS6
FBN1,ITGA2B
JAG2,ITGB1
JAG2,ITGB3
JAG2,ITGAV
JAG2,ITGA2
CNTN2,LRP2
CNTN2,ITGB1
CNTN2,ITGB3
CNTN2,ITGAV
CNTN2,ITGA2
BCAN,ITGB1
COL4A5,ITGB3
COL4A5,CD36
COL4A5,FLT4
COL4A5,DDR2
COL4A5,ITGA11
COL4A5,DDR1
COL4A5,MAG
COL4A5,ITGA10
SLIT3,ITGB1
COL7A1,ITGB5
COL7A1,CD44
COL7A1,COL13A1
COL7A1,ITGB3
COL7A1,ITGAV
COL7A1,ITGB8
COL7A1,CD36
COL7A1,ITGA1
COL7A1,ITGA5
COL7A1,CD93
COL7A1,FLT4
COL7A1,DDR2
COL7A1,ITGA11
COL7A1,TMPRSS6
COL7A1,DDR1
COL7A1,CD47
COL7A1,ITGA2B
COL7A1,BCAM
COL7A1,ADGRB2
COL7A1,ADGRL2
COL7A1,MAG
COL7A1,ITGA3
COL7A1,ITGA10
HSP90AA1,TLR7
RTN4,ITGB1
DMP1,ITGB1
NTN4,ITGB1
COL9A3,ITGB5
COL9A3,CD44
COL9A3,ITGB3
COL9A3,ITGAV
COL9A3,ITGB8
COL9A3,CD36
COL9A3,ITGA1
COL9A3,ITGA2
COL9A3,ITGA5
COL9A3,CD93
COL9A3,FLT4
COL9A3,DDR2
COL9A3,ITGA11
COL9A3,DDR1
COL9A3,CD47
COL9A3,ITGA2B
COL9A3,SDC3
COL9A3,GPC4
COL9A3,ADGRB2
COL9A3,ADGRL2
COL9A3,ITGA3
COL9A3,TNFRSF10A
COL9A3,ITGA10
COL9A3,SLC4A11
FN1,EGFR
FN1,ITGB2
FN1,FGFR1
FN1,DCC
FN1,ITGB5
FN1,LRP2
FN1,LRP1
FN1,ASGR1
FN1,TPO
FN1,ITGAM
FN1,SDC1
FN1,ITGA1
FN1,CD93
FN1,SELL
FN1,SELP
FN1,ERBB3
FN1,VLDLR
FN1,LRP8
FN1,ABCA1
FN1,CD46
FN1,GP1BA
FN1,SIRPA
FN1,GPC4
FN1,TLR1
FN1,CNTN1
FN1,ROBO1
FN1,ADGRL2
FN1,ADGRL1
FN1,PTPRS
COL18A1,CD44
COL18A1,COL13A1
COL18A1,ITGAV
COL18A1,ITGB8
COL18A1,CD36
COL18A1,ITGA6
COL18A1,ITGA1
COL18A1,ITGA2
COL18A1,CD93
COL18A1,FLT4
COL18A1,DDR2
COL18A1,ITGA11
COL18A1,TMPRSS6
COL18A1,DDR1
COL18A1,CD47
COL18A1,ITGA2B
COL18A1,ABCA1
COL18A1,SDC3
COL18A1,BCAM
COL18A1,SSTR2
COL18A1,ADGRB2
COL18A1,ADGRL2
COL18A1,ADGRL1
COL18A1,MAG
COL18A1,PTPRS
COL18A1,ITGB4
COL18A1,ITGA10
COL18A1,SLC4A11
COL9A1,ITGB5
COL9A1,CD44
COL9A1,ITGB3
COL9A1,ITGAV
COL9A1,ITGB8
COL9A1,CD36
COL9A1,SDC1
COL9A1,ITGA1
COL9A1,ITGA2
COL9A1,ITGA5
COL9A1,CD93
COL9A1,FLT4
COL9A1,DDR2
COL9A1,ITGA11
COL9A1,DDR1
COL9A1,CD47
COL9A1,ITGA2B
COL9A1,SDC3
COL9A1,GPC4
COL9A1,SSTR2
COL9A1,ADGRB2
COL9A1,ADGRL2
COL9A1,ITGA3
COL9A1,TNFRSF10A
COL9A1,ITGA10
COL9A1,SLC4A11
ITIH2,ITGB1
NLGN3,LRP2
NLGN3,ITGB1
NLGN3,ITGB3
NLGN3,ITGAV
F8,EGFR
F8,ITGA4
F8,CD44
F8,LRP2
F8,ITGB1
F8,ITGA2
F8,C5AR1
F8,SELP
F8,VLDLR
F8,OLR1
F8,LSR
F8,TLR6
F8,TLR4
F8,LRP8
F8,TLR1
COL4A2,ITGB1
COL4A2,ITGAV
COL4A2,ITGB8
COL4A2,CD36
COL4A2,ITGA1
COL4A2,ITGA2
COL4A2,ITGA5
COL4A2,FLT4
COL4A2,DDR2
COL4A2,ITGA11
COL4A2,TMPRSS6
COL4A2,DDR1
COL4A2,CD47
COL4A2,ITGA2B
COL4A2,GPC4
COL4A2,ADGRB2
COL4A2,ADGRL2
COL4A2,MAG
COL4A2,ITGA3
COL4A2,TNFRSF10A
COL4A2,ITGA10
COL6A1,CD44
COL6A1,ITGB3
COL6A1,ITGAV
COL6A1,CD93
COL6A1,CD47
DLL1,ITGB1
DLL1,ITGAV
THBS2,LRP2
THBS2,LRP1
THBS2,ITGAV
THBS2,ITGA2
CFH,LRP2
CFH,ITGB1
CFH,LRP1
CFH,ITGB3
CFH,ITGAV
CFH,ITGA1
CFH,ITGA2
CFH,CD93
ADAM12,ITGB3
ADAM12,ITGAV
L1CAM,CD44
L1CAM,LRP2
L1CAM,ITGB1
L1CAM,LRP1
L1CAM,ITGB3
L1CAM,ITGA2
COL11A1,ITGB5
COL11A1,CD44
COL11A1,COL13A1
COL11A1,ITGB3
COL11A1,ITGAV
COL11A1,ITGB8
COL11A1,CD36
COL11A1,ITGA1
COL11A1,ITGA5
COL11A1,CD93
COL11A1,FLT4
COL11A1,DDR2
COL11A1,ITGA11
COL11A1,TMPRSS6
COL11A1,CD47
COL11A1,ITGA2B
COL11A1,SDC3
COL11A1,BCAM
COL11A1,GPC4
COL11A1,ADGRB2
COL11A1,ADGRL2
COL11A1,ADGRL1
COL11A1,MAG
COL11A1,ITGA3
COL11A1,ITGB4
COL11A1,TNFRSF10A
COL11A1,ITGA10
COL11A1,SLC4A11
GNAS,ITGB1
COL5A1,ITGB5
COL5A1,CD44
COL5A1,COL13A1
COL5A1,ITGB3
COL5A1,ITGAV
COL5A1,ITGB8
COL5A1,CD36
COL5A1,ITGA2
COL5A1,ITGA5
COL5A1,CD93
COL5A1,FLT4
COL5A1,DDR2
COL5A1,ITGA11
COL5A1,TMPRSS6
COL5A1,DDR1
COL5A1,CD47
COL5A1,ITGA2B
COL5A1,BCAM
COL5A1,GPC4
COL5A1,ADGRB2
COL5A1,ADGRL2
COL5A1,ADGRL1
COL5A1,MAG
COL5A1,ITGA3
COL5A1,ITGB4
COL5A1,TNFRSF10A
COL5A1,ITGA10
COL5A1,SLC4A11
CEL,LRP2
CEL,ITGB1
CEL,ITGB3
CEL,ITGAV
CEL,ITGA2
CEL,CD93
SFTPD,ITGB1
MMP9,ITGB1
SPTAN1,LRP1
SPTAN1,LDLR
SPTAN1,VLDLR
SPTAN1,OLR1
SPTAN1,MTTP
SPTAN1,LSR
SPTAN1,TLR6
SPTAN1,TLR4
SPTAN1,LRP8
COL9A2,ITGB5
COL9A2,CD44
COL9A2,ITGB3
COL9A2,ITGAV
COL9A2,ITGB8
COL9A2,CD36
COL9A2,ITGA1
COL9A2,ITGA2
COL9A2,ITGA5
COL9A2,CD93
COL9A2,FLT4
COL9A2,DDR2
COL9A2,ITGA11
COL9A2,DDR1
COL9A2,CD47
COL9A2,ITGA2B
COL9A2,SDC3
COL9A2,GPC4
COL9A2,ADGRB2
COL9A2,ADGRL2
COL9A2,ITGA3
COL9A2,TNFRSF10A
COL9A2,ITGA10
COL9A2,SLC4A11
COL16A1,ITGB5
COL16A1,ITGB3
COL16A1,ITGAV
COL16A1,ITGB8
COL16A1,CD36
COL16A1,ITGA1
COL16A1,ITGA2
COL16A1,ITGA5
COL16A1,CD93
COL16A1,FLT4
COL16A1,DDR2
COL16A1,ITGA11
COL16A1,TMPRSS6
COL16A1,DDR1
COL16A1,CD47
COL16A1,ITGA2B
COL16A1,GPC4
COL16A1,ADGRB2
COL16A1,ADGRL2
COL16A1,MAG
COL16A1,ITGA3
COL16A1,TNFRSF10A
COL16A1,ITGA10
COL16A1,SLC4A11
HSPG2,ITGB2
HSPG2,ITGB5
HSPG2,ITGA4
HSPG2,CD44
HSPG2,SDC2
HSPG2,TPO
HSPG2,ITGAM
HSPG2,ITGB3
HSPG2,ITGB6
HSPG2,ITGAV
HSPG2,ITGB8
HSPG2,ITGA6
HSPG2,ITGA1
HSPG2,ITGA5
HSPG2,CD93
HSPG2,FLT4
HSPG2,TMPRSS6
HSPG2,ITGA8
HSPG2,CD47
HSPG2,ITGA2B
HSPG2,TNFRSF11B
HSPG2,BCAM
HSPG2,SCARA5
HSPG2,STAB2
HSPG2,RPSA
HSPG2,ADGRB2
HSPG2,ADGRL2
HSPG2,LPAR1
HSPG2,LPAR4
HSPG2,LPAR2
HSPG2,MAG
HSPG2,LPAR3
HSPG2,ATP1A3
HSPG2,ITGA3
HSPG2,ITGB4
HSPG2,NT5E
HSPG2,GPC1
HSPG2,ITGA9
HSPG2,ROBO4
COL5A2,ITGB5
COL5A2,ITGB3
COL5A2,ITGAV
COL5A2,ITGB8
COL5A2,CD36
COL5A2,ITGA2
COL5A2,ITGA5
COL5A2,CD93
COL5A2,FLT4
COL5A2,DDR2
COL5A2,ITGA11
COL5A2,TMPRSS6
COL5A2,CD47
COL5A2,ITGA2B
COL5A2,GPC4
COL5A2,ADGRB2
COL5A2,ADGRL2
COL5A2,MAG
COL5A2,ITGA3
COL5A2,TNFRSF10A
COL5A2,ITGA10
SYK,ITGB1
COL4A1,ITGB3
COL4A1,CD36
COL4A1,FLT4
COL4A1,DDR2
COL4A1,ITGA11
COL4A1,TMPRSS6
COL4A1,DDR1
COL4A1,ITGA2B
COL4A1,MAG
COL4A1,ITGA3
COL4A1,TNFRSF10A
COL4A1,ITGA10
AGRN,NOTCH1
AGRN,ITGB3
AGRN,ITGA2
AGRN,ABCA1
COL2A1,ITGB5
COL2A1,CD44
COL2A1,ITGB3
COL2A1,ITGAV
COL2A1,ITGB8
COL2A1,CD36
COL2A1,ITGA5
COL2A1,CD93
COL2A1,FLT4
COL2A1,DDR2
COL2A1,ITGA11
COL2A1,TMPRSS6
COL2A1,CD47
COL2A1,GPC4
COL2A1,ADGRB2
COL2A1,ADGRL2
COL2A1,ITGA3
SEMA5A,ITGB1
SEMA5A,ITGB3
SEMA5A,ITGAV
RPH3A,ITGB1
RPH3A,ITGAV
LAMA1,EGFR
LAMA1,ITGA4
LAMA1,LRP2
LAMA1,LRP1
LAMA1,ITGB3
LAMA1,ITGB6
LAMA1,ITGA5
LAMA1,ITGA8
LAMA1,TNFRSF11B
LAMA1,LRP8
LAMA1,SCARA5
LAMA1,STAB2
LAMA1,ROBO1
LAMA1,ITGA9
LAMA1,ROBO4
LAMB3,ITGB3
AFDN,LRP2
AFDN,ITGB1
AFDN,LRP1
AFDN,ITGA2
AFDN,TLR2
COL4A6,ITGB5
COL4A6,ITGB3
COL4A6,ITGB8
COL4A6,CD36
COL4A6,ITGA5
COL4A6,FLT4
COL4A6,DDR2
COL4A6,ITGA11
COL4A6,TMPRSS6
COL4A6,DDR1
COL4A6,ITGA2B
COL4A6,GPC4
COL4A6,ADGRB2
COL4A6,ADGRL2
COL4A6,MAG
COL4A6,ITGA3
COL4A6,TNFRSF10A
COL4A6,ITGA10
COL4A3,ITGB5
COL4A3,ITGB8
COL4A3,CD36
COL4A3,ITGA5
COL4A3,FLT4
COL4A3,DDR2
COL4A3,ITGA11
COL4A3,TMPRSS6
COL4A3,DDR1
COL4A3,ITGA2B
COL4A3,GPC4
COL4A3,ADGRB2
COL4A3,MAG
COL4A3,TNFRSF10A
COL4A3,ITGA10
COL4A4,ITGB8
COL4A4,CD36
COL4A4,FLT4
COL4A4,DDR2
COL4A4,ITGA11
COL4A4,TMPRSS6
COL4A4,DDR1
COL4A4,ITGA2B
COL4A4,MAG
COL4A4,ITGA3
COL4A4,TNFRSF10A
COL4A4,ITGA10
CNTN4,LRP2
CNTN4,ITGB1
CNTN4,LRP1
CNTN4,ITGB3
CNTN4,ITGAV
CNTN4,ITGA2
DSCAM,ITGA4
DSCAM,CD44
DSCAM,LRP2
DSCAM,ITGB1
DSCAM,LRP1
DSCAM,ITGB3
DSCAM,ITGAV
DSCAM,ITGA2
FBLN2,ITGB1
NLGN1,LRP2
NLGN1,ITGB1
NLGN1,LRP1
NLGN1,ITGB3
C4A,LRP2
C4A,ITGB1
C4A,LRP1
C4A,ITGB3
C4A,ITGA2
LAMA2,LRP2
LAMA2,LRP1
LAMA2,ITGB3
LAMA2,ITGB6
LAMA2,ITGAV
HSPA8,ITGB1
SHANK2,CD44
SHANK2,LRP2
SHANK2,ITGB1
SHANK2,ITGB3
SHANK2,ITGA2
SHANK2,ABCA1
SHANK2,SSTR2
RELN,ITGA4
RELN,LRP1
RELN,ITGA2
ADAM9,ITGB3
CPAMD8,CD44
CPAMD8,LRP2
CPAMD8,ITGB1
CPAMD8,LRP1
CPAMD8,ITGB3
CPAMD8,ITGAV
CPAMD8,ITGA1
CPAMD8,ITGA2
CPAMD8,NRXN3
CPAMD8,NRXN2
RIMS1,ITGB1
RIMS1,ITGB3
RIMS1,ITGA2
A2M,ITGA4
A2M,LRP2
A2M,ITGB1
A2M,ITGB3
A2M,TLR2
A2M,VLDLR
A2M,PTPRF
A2M,TLR1
A2M,NRXN3
A2M,NRXN2
A2M,ASGR2
DSC3,LRP2
DSC3,ITGB1
DSC3,LRP1
DSC3,ITGB3
DSC3,ITGAV
DSC2,LRP2
DSC2,ITGB1
DSC2,LRP1
CP,LRP2
CP,ITGB1
CP,LRP1
CP,ITGB3
CP,ITGAV
CUBN,ITGB1
CUBN,ITGA2
NRG1,ITGB1
SLIT2,ITGB1
NCAM1,ITGB1
NRG2,ITGB1
NRG2,ITGB3
NRG2,ITGAV
PTPN11,ITGB1
RBP3,EGFR
RBP3,LRP2
RBP3,ITGB1
RBP3,LRP1
RBP3,ITGB3
SORBS1,ITGB1
LTBP3,ITGB1
LTBP3,ITGB3
LTBP3,ITGAV
LTBP3,ITGA2
LTBP3,CD93
LTBP1,NOTCH1
LTBP1,NOTCH2
LTBP1,NOTCH3
LTBP1,ITGB1
LTBP1,ITGB3
LTBP1,ITGAV
LTBP1,ITGA1
LTBP1,ITGA2
LTBP1,CD93
MST1,ITGB1
FAT4,ITGB1
ACE2,EGFR
C4B,LRP2
C4B,ITGB1
C4B,LRP1
C4B,ITGB3
C4B,ITGAV
C4B,ITGA2
COLQ,ITGB1
COLQ,ITGAV
COLQ,CD93
MEPE,ITGB1
MEPE,ITGAV
COL8A2,ITGB5
COL8A2,CD44
COL8A2,ITGB1
COL8A2,ITGB3
COL8A2,ITGAV
COL8A2,ITGB8
COL8A2,CD36
COL8A2,ITGA1
COL8A2,ITGA2
COL8A2,ITGA5
COL8A2,CD93
COL8A2,FLT4
COL8A2,DDR2
COL8A2,ITGA11
COL8A2,DDR1
COL8A2,CD47
COL8A2,ITGA2B
COL8A2,SDC3
COL8A2,GPC4
COL8A2,SSTR2
COL8A2,ADGRB2
COL8A2,ADGRL2
COL8A2,ADGRL1
COL8A2,MAG
COL8A2,ITGA3
COL8A2,TNFRSF10A
COL8A2,ITGA10
SPTBN2,ITGB1
SPTBN2,LRP1
DSPP,EGFR
DSPP,ITGA4
DSPP,CD44
DSPP,ITGA2
DSPP,LDLR
DSPP,SELL
DSPP,SELP
DSPP,VLDLR
DSPP,OLR1
DSPP,MTTP
DSPP,LSR
DSPP,TLR6
DSPP,LRP8
DSPP,TLR1
DSPP,PTPRD
PRG4,EGFR
PRG4,ITGB2
PRG4,ITGA4
PRG4,ITGB1
PRG4,SELL
PRG4,SELP
PRG4,TLR1
VIM,GRM7
