ENSP00000002829ENSP00000379350
ENSP00000297268ENSP00000371211
ENSP00000297268ENSP00000427552
ENSP00000297268ENSP00000355361
ENSP00000297268ENSP00000359864
ENSP00000297268ENSP00000362759
ENSP00000297268ENSP00000322270
ENSP00000297268ENSP00000376048
ENSP00000297268ENSP00000007722
ENSP00000297268ENSP00000200181
ENSP00000297268ENSP00000221132
ENSP00000297268ENSP00000358310
ENSP00000297848ENSP00000263816
ENSP00000297848ENSP00000379350
ENSP00000297848ENSP00000243077
ENSP00000297848ENSP00000452786
ENSP00000297848ENSP00000261023
ENSP00000297848ENSP00000386896
ENSP00000297848ENSP00000282588
ENSP00000297848ENSP00000296585
ENSP00000297848ENSP00000246006
ENSP00000297848ENSP00000355361
ENSP00000297848ENSP00000007722
ENSP00000299767ENSP00000275493
ENSP00000299767ENSP00000380227
ENSP00000299767ENSP00000263816
ENSP00000299767ENSP00000379350
ENSP00000299767ENSP00000261349
ENSP00000299767ENSP00000454071
ENSP00000299767ENSP00000369756
ENSP00000300527ENSP00000398632
ENSP00000300527ENSP00000452786
ENSP00000300527ENSP00000261023
ENSP00000300527ENSP00000293379
ENSP00000300527ENSP00000246006
ENSP00000300527ENSP00000355361
ENSP00000302935ENSP00000379350
ENSP00000302935ENSP00000350198
ENSP00000302961ENSP00000379350
ENSP00000302961ENSP00000243077
ENSP00000303212ENSP00000263816
ENSP00000303212ENSP00000379350
ENSP00000303212ENSP00000452786
ENSP00000303212ENSP00000261023
ENSP00000304408ENSP00000296181
ENSP00000304408ENSP00000452786
ENSP00000304408ENSP00000261023
ENSP00000304408ENSP00000222573
ENSP00000304408ENSP00000399421
ENSP00000304408ENSP00000282588
ENSP00000304408ENSP00000293379
ENSP00000304408ENSP00000246006
ENSP00000304408ENSP00000261937
ENSP00000304408ENSP00000327290
ENSP00000304408ENSP00000371211
ENSP00000304408ENSP00000355361
ENSP00000304408ENSP00000262407
ENSP00000304408ENSP00000359864
ENSP00000304408ENSP00000362759
ENSP00000304408ENSP00000322270
ENSP00000304408ENSP00000007722
ENSP00000304408ENSP00000221132
ENSP00000304408ENSP00000358310
ENSP00000305288ENSP00000379350
ENSP00000305288ENSP00000452786
ENSP00000305288ENSP00000261023
ENSP00000305714ENSP00000263816
ENSP00000305714ENSP00000379350
ENSP00000305714ENSP00000452786
ENSP00000305714ENSP00000261023
ENSP00000305714ENSP00000296585
ENSP00000306361ENSP00000398632
ENSP00000306361ENSP00000263816
ENSP00000306361ENSP00000243077
ENSP00000306361ENSP00000282588
ENSP00000306361ENSP00000296585
ENSP00000306361ENSP00000246006
ENSP00000306844ENSP00000379350
ENSP00000308938ENSP00000261023
ENSP00000316029ENSP00000275493
ENSP00000316029ENSP00000380948
ENSP00000316029ENSP00000389140
ENSP00000316029ENSP00000269571
ENSP00000316029ENSP00000380227
ENSP00000316029ENSP00000267082
ENSP00000316029ENSP00000243077
ENSP00000316029ENSP00000307046
ENSP00000316029ENSP00000269299
ENSP00000316029ENSP00000261349
ENSP00000316029ENSP00000472620
ENSP00000316029ENSP00000347197
ENSP00000316029ENSP00000454071
ENSP00000316029ENSP00000260010
ENSP00000316029ENSP00000236147
ENSP00000316029ENSP00000263686
ENSP00000316029ENSP00000371532
ENSP00000316029ENSP00000309124
ENSP00000316029ENSP00000352561
ENSP00000316029ENSP00000427679
ENSP00000316029ENSP00000480821
ENSP00000316029ENSP00000389600
ENSP00000316029ENSP00000363089
ENSP00000316029ENSP00000303634
ENSP00000316029ENSP00000313875
ENSP00000316029ENSP00000302079
ENSP00000316029ENSP00000356016
ENSP00000316029ENSP00000354932
ENSP00000316029ENSP00000369756
ENSP00000316029ENSP00000264741
ENSP00000316029ENSP00000347140
ENSP00000321334ENSP00000275493
ENSP00000321334ENSP00000296181
ENSP00000321334ENSP00000380227
ENSP00000321334ENSP00000398632
ENSP00000321334ENSP00000379350
ENSP00000321334ENSP00000381949
ENSP00000321334ENSP00000243077
ENSP00000321334ENSP00000307046
ENSP00000321334ENSP00000318820
ENSP00000321334ENSP00000452786
ENSP00000321334ENSP00000283249
ENSP00000321334ENSP00000261023
ENSP00000321334ENSP00000222573
ENSP00000321334ENSP00000399421
ENSP00000321334ENSP00000370542
ENSP00000321334ENSP00000452120
ENSP00000321334ENSP00000386896
ENSP00000321334ENSP00000282588
ENSP00000321334ENSP00000296585
ENSP00000321334ENSP00000293379
ENSP00000321334ENSP00000246006
ENSP00000321334ENSP00000261937
ENSP00000321334ENSP00000356899
ENSP00000321334ENSP00000327290
ENSP00000321334ENSP00000371211
ENSP00000321334ENSP00000427552
ENSP00000321334ENSP00000367316
ENSP00000321334ENSP00000355361
ENSP00000321334ENSP00000262407
ENSP00000321334ENSP00000297350
ENSP00000321334ENSP00000263686
ENSP00000321334ENSP00000303634
ENSP00000321334ENSP00000270233
ENSP00000321334ENSP00000346990
ENSP00000321334ENSP00000373539
ENSP00000321334ENSP00000346067
ENSP00000321334ENSP00000362759
ENSP00000321334ENSP00000322270
ENSP00000321334ENSP00000376048
ENSP00000321334ENSP00000349932
ENSP00000321334ENSP00000444688
ENSP00000321334ENSP00000007722
ENSP00000321334ENSP00000200181
ENSP00000321334ENSP00000257770
ENSP00000321334ENSP00000264039
ENSP00000321334ENSP00000264741
ENSP00000321334ENSP00000299441
ENSP00000321334ENSP00000304945
ENSP00000321334ENSP00000358310
ENSP00000324532ENSP00000263816
ENSP00000324532ENSP00000243077
ENSP00000324532ENSP00000452786
ENSP00000324532ENSP00000283249
ENSP00000324532ENSP00000386896
ENSP00000324532ENSP00000296585
ENSP00000324532ENSP00000297350
ENSP00000324532ENSP00000257770
ENSP00000324532ENSP00000304945
ENSP00000324857ENSP00000263816
ENSP00000324857ENSP00000379350
ENSP00000324857ENSP00000243077
ENSP00000324857ENSP00000452786
ENSP00000324857ENSP00000261023
ENSP00000324857ENSP00000296585
ENSP00000325285ENSP00000379350
ENSP00000325527ENSP00000381949
ENSP00000325527ENSP00000222573
ENSP00000325527ENSP00000370542
ENSP00000325527ENSP00000452120
ENSP00000325527ENSP00000386896
ENSP00000325527ENSP00000371211
ENSP00000325527ENSP00000262407
ENSP00000328169ENSP00000379350
ENSP00000328169ENSP00000452786
ENSP00000328169ENSP00000261023
ENSP00000328169ENSP00000296585
ENSP00000330633ENSP00000263816
ENSP00000330633ENSP00000379350
ENSP00000330633ENSP00000452786
ENSP00000330633ENSP00000261023
ENSP00000330633ENSP00000296585
ENSP00000331210ENSP00000379350
ENSP00000331902ENSP00000452786
ENSP00000331902ENSP00000399421
ENSP00000331902ENSP00000261937
ENSP00000331902ENSP00000356899
ENSP00000331902ENSP00000327290
ENSP00000331902ENSP00000427552
ENSP00000331902ENSP00000376048
ENSP00000331902ENSP00000358310
ENSP00000332164ENSP00000379350
ENSP00000332371ENSP00000296181
ENSP00000332371ENSP00000398632
ENSP00000332371ENSP00000381949
ENSP00000332371ENSP00000452786
ENSP00000332371ENSP00000261023
ENSP00000332371ENSP00000222573
ENSP00000332371ENSP00000399421
ENSP00000332371ENSP00000282588
ENSP00000332371ENSP00000293379
ENSP00000332371ENSP00000246006
ENSP00000332371ENSP00000261937
ENSP00000332371ENSP00000356899
ENSP00000332371ENSP00000327290
ENSP00000332371ENSP00000371211
ENSP00000332371ENSP00000427552
ENSP00000332371ENSP00000355361
ENSP00000332371ENSP00000262407
ENSP00000332371ENSP00000270233
ENSP00000332371ENSP00000362759
ENSP00000332371ENSP00000322270
ENSP00000332371ENSP00000376048
ENSP00000332371ENSP00000007722
ENSP00000332371ENSP00000358310
ENSP00000335153ENSP00000370034
ENSP00000337838ENSP00000379350
ENSP00000340935ENSP00000379350
ENSP00000340998ENSP00000379350
ENSP00000341640ENSP00000296181
ENSP00000341640ENSP00000398632
ENSP00000341640ENSP00000452786
ENSP00000341640ENSP00000261023
ENSP00000341640ENSP00000222573
ENSP00000341640ENSP00000399421
ENSP00000341640ENSP00000282588
ENSP00000341640ENSP00000296585
ENSP00000341640ENSP00000293379
ENSP00000341640ENSP00000246006
ENSP00000341640ENSP00000261937
ENSP00000341640ENSP00000356899
ENSP00000341640ENSP00000327290
ENSP00000341640ENSP00000427552
ENSP00000341640ENSP00000355361
ENSP00000341640ENSP00000262407
ENSP00000341640ENSP00000344468
ENSP00000341640ENSP00000359864
ENSP00000341640ENSP00000362759
ENSP00000341640ENSP00000322270
ENSP00000341640ENSP00000007722
ENSP00000341640ENSP00000221132
ENSP00000341640ENSP00000358310
ENSP00000341640ENSP00000369399
ENSP00000346839ENSP00000275493
ENSP00000346839ENSP00000380948
ENSP00000346839ENSP00000393312
ENSP00000346839ENSP00000389140
ENSP00000346839ENSP00000296181
ENSP00000346839ENSP00000263816
ENSP00000346839ENSP00000243077
ENSP00000346839ENSP00000269299
ENSP00000346839ENSP00000318820
ENSP00000346839ENSP00000441691
ENSP00000346839ENSP00000370542
ENSP00000346839ENSP00000282588
ENSP00000346839ENSP00000246006
ENSP00000346839ENSP00000236147
ENSP00000346839ENSP00000263686
ENSP00000346839ENSP00000267101
ENSP00000346839ENSP00000371532
ENSP00000346839ENSP00000303634
ENSP00000346839ENSP00000363868
ENSP00000346839ENSP00000313875
ENSP00000346839ENSP00000329380
ENSP00000346839ENSP00000382941
ENSP00000346839ENSP00000359864
ENSP00000346839ENSP00000354932
ENSP00000346839ENSP00000447006
ENSP00000346839ENSP00000420321
ENSP00000346839ENSP00000322270
ENSP00000346839ENSP00000340688
ENSP00000346839ENSP00000349932
ENSP00000347665ENSP00000398632
ENSP00000347665ENSP00000381949
ENSP00000347665ENSP00000261023
ENSP00000347665ENSP00000222573
ENSP00000347665ENSP00000399421
ENSP00000347665ENSP00000386896
ENSP00000347665ENSP00000282588
ENSP00000347665ENSP00000296585
ENSP00000347665ENSP00000246006
ENSP00000347665ENSP00000261937
ENSP00000347665ENSP00000356899
ENSP00000347665ENSP00000327290
ENSP00000347665ENSP00000371211
ENSP00000347665ENSP00000427552
ENSP00000347665ENSP00000355361
ENSP00000347665ENSP00000262407
ENSP00000347665ENSP00000363868
ENSP00000347665ENSP00000344468
ENSP00000347665ENSP00000270233
ENSP00000347665ENSP00000350198
ENSP00000347665ENSP00000362759
ENSP00000347665ENSP00000322270
ENSP00000347665ENSP00000340688
ENSP00000347665ENSP00000376048
ENSP00000347665ENSP00000349932
ENSP00000347665ENSP00000200181
ENSP00000347665ENSP00000358310
ENSP00000347665ENSP00000369399
ENSP00000349790ENSP00000296181
ENSP00000349790ENSP00000398632
ENSP00000349790ENSP00000452786
ENSP00000349790ENSP00000261023
ENSP00000349790ENSP00000222573
ENSP00000349790ENSP00000399421
ENSP00000349790ENSP00000370542
ENSP00000349790ENSP00000282588
ENSP00000349790ENSP00000296585
ENSP00000349790ENSP00000293379
ENSP00000349790ENSP00000246006
ENSP00000349790ENSP00000261937
ENSP00000349790ENSP00000356899
ENSP00000349790ENSP00000327290
ENSP00000349790ENSP00000427552
ENSP00000349790ENSP00000355361
ENSP00000349790ENSP00000262407
ENSP00000349790ENSP00000344468
ENSP00000349790ENSP00000359864
ENSP00000349790ENSP00000350198
ENSP00000349790ENSP00000362759
ENSP00000349790ENSP00000322270
ENSP00000349790ENSP00000007722
ENSP00000349790ENSP00000221132
ENSP00000349790ENSP00000358310
ENSP00000349790ENSP00000369399
ENSP00000351190ENSP00000379350
ENSP00000351591ENSP00000263816
ENSP00000351591ENSP00000379350
ENSP00000351591ENSP00000452786
ENSP00000351591ENSP00000261023
ENSP00000353393ENSP00000275493
ENSP00000353393ENSP00000380227
ENSP00000353393ENSP00000398632
ENSP00000353393ENSP00000263816
ENSP00000353393ENSP00000379350
ENSP00000353393ENSP00000296585
ENSP00000353393ENSP00000347197
ENSP00000353393ENSP00000263686
ENSP00000353393ENSP00000371532
ENSP00000353393ENSP00000309124
ENSP00000353393ENSP00000480821
ENSP00000353393ENSP00000389600
ENSP00000353393ENSP00000363089
ENSP00000353393ENSP00000303634
ENSP00000353393ENSP00000354932
ENSP00000353654ENSP00000379350
ENSP00000353654ENSP00000261023
ENSP00000353654ENSP00000222573
ENSP00000353654ENSP00000399421
ENSP00000353654ENSP00000282588
ENSP00000353654ENSP00000296585
ENSP00000353654ENSP00000293379
ENSP00000353654ENSP00000261937
ENSP00000353654ENSP00000356899
ENSP00000353654ENSP00000327290
ENSP00000353654ENSP00000371211
ENSP00000353654ENSP00000427552
ENSP00000353654ENSP00000355361
ENSP00000353654ENSP00000262407
ENSP00000353654ENSP00000359864
ENSP00000353654ENSP00000362759
ENSP00000353654ENSP00000322270
ENSP00000353654ENSP00000376048
ENSP00000353654ENSP00000007722
ENSP00000353654ENSP00000221132
ENSP00000353654ENSP00000358310
ENSP00000355180ENSP00000398632
ENSP00000355180ENSP00000452786
ENSP00000355180ENSP00000261023
ENSP00000355180ENSP00000246006
ENSP00000355180ENSP00000355361
ENSP00000355718ENSP00000379350
ENSP00000355718ENSP00000261023
ENSP00000355751ENSP00000263816
ENSP00000355751ENSP00000243077
ENSP00000355751ENSP00000261023
ENSP00000355751ENSP00000296585
ENSP00000356399ENSP00000263816
ENSP00000356399ENSP00000379350
ENSP00000356399ENSP00000243077
ENSP00000356399ENSP00000452786
ENSP00000356399ENSP00000261023
ENSP00000356399ENSP00000282588
ENSP00000356399ENSP00000296585
ENSP00000356399ENSP00000246006
ENSP00000357668ENSP00000452786
ENSP00000357668ENSP00000261023
ENSP00000359077ENSP00000398632
ENSP00000359077ENSP00000263816
ENSP00000359077ENSP00000379350
ENSP00000359077ENSP00000243077
ENSP00000359077ENSP00000452786
ENSP00000359077ENSP00000296585
ENSP00000359114ENSP00000296181
ENSP00000359114ENSP00000398632
ENSP00000359114ENSP00000381949
ENSP00000359114ENSP00000452786
ENSP00000359114ENSP00000261023
ENSP00000359114ENSP00000222573
ENSP00000359114ENSP00000399421
ENSP00000359114ENSP00000282588
ENSP00000359114ENSP00000293379
ENSP00000359114ENSP00000246006
ENSP00000359114ENSP00000261937
ENSP00000359114ENSP00000356899
ENSP00000359114ENSP00000327290
ENSP00000359114ENSP00000371211
ENSP00000359114ENSP00000355361
ENSP00000359114ENSP00000262407
ENSP00000359114ENSP00000344468
ENSP00000359114ENSP00000270233
ENSP00000359114ENSP00000359864
ENSP00000359114ENSP00000362759
ENSP00000359114ENSP00000322270
ENSP00000359114ENSP00000340688
ENSP00000359114ENSP00000376048
ENSP00000359114ENSP00000007722
ENSP00000359114ENSP00000200181
ENSP00000359114ENSP00000221132
ENSP00000359114ENSP00000358310
ENSP00000359114ENSP00000369399
ENSP00000360141ENSP00000379350
ENSP00000360882ENSP00000296181
ENSP00000360882ENSP00000398632
ENSP00000360882ENSP00000381949
ENSP00000360882ENSP00000452786
ENSP00000360882ENSP00000261023
ENSP00000360882ENSP00000222573
ENSP00000360882ENSP00000399421
ENSP00000360882ENSP00000296585
ENSP00000360882ENSP00000293379
ENSP00000360882ENSP00000246006
ENSP00000360882ENSP00000261937
ENSP00000360882ENSP00000356899
ENSP00000360882ENSP00000327290
ENSP00000360882ENSP00000371211
ENSP00000360882ENSP00000427552
ENSP00000360882ENSP00000355361
ENSP00000360882ENSP00000262407
ENSP00000360882ENSP00000270233
ENSP00000360882ENSP00000359864
ENSP00000360882ENSP00000362759
ENSP00000360882ENSP00000322270
ENSP00000360882ENSP00000340688
ENSP00000360882ENSP00000376048
ENSP00000360882ENSP00000007722
ENSP00000360882ENSP00000200181
ENSP00000360882ENSP00000221132
ENSP00000360882ENSP00000358310
ENSP00000360882ENSP00000369399
ENSP00000361151ENSP00000263816
ENSP00000361151ENSP00000379350
ENSP00000361151ENSP00000452786
ENSP00000361151ENSP00000261023
ENSP00000361151ENSP00000296585
ENSP00000361151ENSP00000246006
ENSP00000361366ENSP00000379350
ENSP00000361405ENSP00000379350
ENSP00000361824ENSP00000243077
ENSP00000361824ENSP00000454071
ENSP00000361824ENSP00000371532
ENSP00000361824ENSP00000309124
ENSP00000361824ENSP00000427679
ENSP00000361824ENSP00000480821
ENSP00000361824ENSP00000389600
ENSP00000361824ENSP00000363089
ENSP00000361824ENSP00000303634
ENSP00000361834ENSP00000296181
ENSP00000361834ENSP00000398632
ENSP00000361834ENSP00000452786
ENSP00000361834ENSP00000261023
ENSP00000361834ENSP00000222573
ENSP00000361834ENSP00000399421
ENSP00000361834ENSP00000282588
ENSP00000361834ENSP00000296585
ENSP00000361834ENSP00000293379
ENSP00000361834ENSP00000246006
ENSP00000361834ENSP00000261937
ENSP00000361834ENSP00000356899
ENSP00000361834ENSP00000327290
ENSP00000361834ENSP00000427552
ENSP00000361834ENSP00000355361
ENSP00000361834ENSP00000262407
ENSP00000361834ENSP00000344468
ENSP00000361834ENSP00000359864
ENSP00000361834ENSP00000362759
ENSP00000361834ENSP00000322270
ENSP00000361834ENSP00000007722
ENSP00000361834ENSP00000221132
ENSP00000361834ENSP00000358310
ENSP00000361834ENSP00000369399
ENSP00000362776ENSP00000296181
ENSP00000362776ENSP00000452786
ENSP00000362776ENSP00000261023
ENSP00000362776ENSP00000222573
ENSP00000362776ENSP00000399421
ENSP00000362776ENSP00000282588
ENSP00000362776ENSP00000296585
ENSP00000362776ENSP00000293379
ENSP00000362776ENSP00000246006
ENSP00000362776ENSP00000261937
ENSP00000362776ENSP00000356899
ENSP00000362776ENSP00000327290
ENSP00000362776ENSP00000371211
ENSP00000362776ENSP00000427552
ENSP00000362776ENSP00000355361
ENSP00000362776ENSP00000262407
ENSP00000362776ENSP00000359864
ENSP00000362776ENSP00000362759
ENSP00000362776ENSP00000322270
ENSP00000362776ENSP00000376048
ENSP00000362776ENSP00000007722
ENSP00000362776ENSP00000221132
ENSP00000362776ENSP00000358310
ENSP00000362776ENSP00000369399
ENSP00000363827ENSP00000380948
ENSP00000363827ENSP00000296181
ENSP00000363827ENSP00000380227
ENSP00000363827ENSP00000398632
ENSP00000363827ENSP00000307046
ENSP00000363827ENSP00000318820
ENSP00000363827ENSP00000441691
ENSP00000363827ENSP00000452786
ENSP00000363827ENSP00000283249
ENSP00000363827ENSP00000261023
ENSP00000363827ENSP00000222573
ENSP00000363827ENSP00000386896
ENSP00000363827ENSP00000282588
ENSP00000363827ENSP00000293379
ENSP00000363827ENSP00000246006
ENSP00000363827ENSP00000261937
ENSP00000363827ENSP00000371211
ENSP00000363827ENSP00000367316
ENSP00000363827ENSP00000355361
ENSP00000363827ENSP00000262407
ENSP00000363827ENSP00000297350
ENSP00000363827ENSP00000270233
ENSP00000363827ENSP00000346990
ENSP00000363827ENSP00000373539
ENSP00000363827ENSP00000346067
ENSP00000363827ENSP00000362759
ENSP00000363827ENSP00000322270
ENSP00000363827ENSP00000363553
ENSP00000363827ENSP00000408205
ENSP00000363827ENSP00000443256
ENSP00000363827ENSP00000376048
ENSP00000363827ENSP00000395389
ENSP00000363827ENSP00000444688
ENSP00000363827ENSP00000007722
ENSP00000363827ENSP00000200181
ENSP00000363827ENSP00000257770
ENSP00000363827ENSP00000264039
ENSP00000363827ENSP00000264741
ENSP00000363827ENSP00000304945
ENSP00000364000ENSP00000296181
ENSP00000364000ENSP00000452786
ENSP00000364000ENSP00000261023
ENSP00000364000ENSP00000222573
ENSP00000364000ENSP00000399421
ENSP00000364000ENSP00000296585
ENSP00000364000ENSP00000293379
ENSP00000364000ENSP00000246006
ENSP00000364000ENSP00000261937
ENSP00000364000ENSP00000356899
ENSP00000364000ENSP00000327290
ENSP00000364000ENSP00000371211
ENSP00000364000ENSP00000355361
ENSP00000364000ENSP00000262407
ENSP00000364000ENSP00000359864
ENSP00000364000ENSP00000362759
ENSP00000364000ENSP00000322270
ENSP00000364000ENSP00000376048
ENSP00000364000ENSP00000007722
ENSP00000364000ENSP00000221132
