00____413.0876968516219
01____467.0223859712384
02____363.1766596260527
03____691.9463408012386
04____462.4101499055889
05____614.5318745607931
06____467.02491065893946
10____227.78378068396023
11____406.5863588752223
12____288.2541766893201
13____521.2281208165372
14____312.14200302125136
15____312.0096880686904
16____415.16715332091565
20____210.5498862935131
21____374.502561357044
22____252.28629115250857
23____460.8252389219757
24____278.25216637300235
25____270.0729800487949
26____373.9977302463797
30____483.20313738387375
31____672.7076117956481
32____496.8772893976441
33____1001.3904252642753
34____588.7030852051532
35____680.0908603065175
36____683.8381010469412
40____683.3263410357066
41____694.9616410101307
42____580.6781922640481
43____1033.2251491569732
44____833.0816017601235
45____952.1244541477957
46____693.1302248611433
50____939.2442044991151
51____779.0486871444507
52____685.355357942259
53____1212.147678065346
54____1096.4123836763233
55____1161.3327790504595
56____791.798846309142
60____249.71386924879846
61____434.9630499351647
62____302.0567246095657
63____570.724106464367
64____332.50710939208943
65____346.3716604478458
66____438.52490111903995
