Recall,Precision
1.0,0.5
1.0,0.5003690036900369
1.0,0.5007385524372231
1.0,0.5011086474501109
1.0,0.5014792899408284
1.0,0.5018504811250926
1.0,0.5022222222222222
1.0,0.502594514455152
0.9985250737463127,0.5022255192878339
0.9985250737463127,0.5025983667409057
0.9985250737463127,0.5029717682020802
0.9985250737463127,0.5033457249070632
0.9985250737463127,0.5037202380952381
0.9985250737463127,0.5040953090096798
0.9985250737463127,0.5044709388971684
0.9970501474926253,0.5041014168530947
0.9970501474926253,0.5044776119402985
0.9970501474926253,0.5048543689320388
0.9970501474926253,0.5052316890881914
0.9970501474926253,0.5056095736724009
0.995575221238938,0.5052395209580839
0.995575221238938,0.5056179775280899
0.995575221238938,0.5059970014992504
0.995575221238938,0.5063765941485371
0.9941002949852508,0.506006006006006
0.9941002949852508,0.5063861758076634
0.9941002949852508,0.5067669172932331
0.9941002949852508,0.5071482317531979
0.9941002949852508,0.5075301204819277
0.9941002949852508,0.5079125847776941
0.9941002949852508,0.5082956259426847
0.9941002949852508,0.5086792452830189
0.9941002949852508,0.5090634441087614
0.9926253687315634,0.5086923658352229
0.9926253687315634,0.5090771558245083
0.9911504424778761,0.5087055261165784
0.9911504424778761,0.509090909090909
0.9911504424778761,0.5094768764215315
0.9911504424778761,0.5098634294385432
0.9911504424778761,0.510250569476082
0.9896755162241888,0.5098784194528876
0.9882005899705014,0.5095057034220533
0.9882005899705014,0.5098934550989346
0.9882005899705014,0.5102817974105103
0.9882005899705014,0.510670731707317
0.9882005899705014,0.5110602593440122
0.9882005899705014,0.5114503816793893
0.9882005899705014,0.5118411000763942
0.9882005899705014,0.5122324159021406
0.9882005899705014,0.5126243305279266
0.9882005899705014,0.5130168453292496
0.9867256637168141,0.5126436781609195
0.9867256637168141,0.5130368098159509
0.9867256637168141,0.513430544896393
0.9867256637168141,0.5138248847926268
0.9867256637168141,0.5142198308993082
0.9867256637168141,0.5146153846153846
0.9867256637168141,0.5150115473441108
0.9852507374631269,0.514637904468413
0.9852507374631269,0.5150346954510409
0.9852507374631269,0.5154320987654321
0.9837758112094396,0.5150579150579151
0.9837758112094396,0.5154559505409583
0.9823008849557522,0.5150812064965197
0.9808259587020649,0.5147058823529411
0.9808259587020649,0.5151045701006971
0.9808259587020649,0.5155038759689923
0.9793510324483776,0.5151280062063616
0.9793510324483776,0.515527950310559
0.9793510324483776,0.515928515928516
0.9778761061946902,0.5155520995334371
0.9778761061946902,0.5159533073929962
0.976401179941003,0.5155763239875389
0.9749262536873157,0.5151987529228371
0.9749262536873157,0.515600624024961
0.9734513274336283,0.5152224824355972
0.9734513274336283,0.515625
0.9734513274336283,0.5160281469898358
0.971976401179941,0.5156494522691706
0.971976401179941,0.5160532498042286
0.9705014749262537,0.5156739811912225
0.9690265486725663,0.5152941176470588
0.9690265486725663,0.5156985871271585
0.967551622418879,0.5153181461115475
0.967551622418879,0.5157232704402516
0.967551622418879,0.5161290322580645
0.967551622418879,0.5165354330708661
0.967551622418879,0.5169424743892829
0.9660766961651918,0.5165615141955836
0.9646017699115044,0.516179952644041
0.9646017699115044,0.5165876777251185
0.9631268436578171,0.516205533596838
0.9631268436578171,0.5166139240506329
0.9631268436578171,0.5170229612034838
0.9631268436578171,0.5174326465927099
0.9631268436578171,0.5178429817605076
0.9616519174041298,0.5174603174603175
0.9616519174041298,0.5178713264495631
0.9601769911504425,0.5174880763116058
0.9601769911504425,0.5178997613365155
0.9587020648967551,0.517515923566879
0.9572271386430679,0.5171314741035856
0.9572271386430679,0.5175438596491229
0.9572271386430679,0.5179569034317638
0.9572271386430679,0.518370607028754
0.9572271386430679,0.518784972022382
0.9572271386430679,0.5192
0.9572271386430679,0.5196156925540433
0.9557522123893806,0.5192307692307693
0.9557522123893806,0.5196471531676022
0.9557522123893806,0.5200642054574639
0.9557522123893806,0.5204819277108433
0.9557522123893806,0.5209003215434084
0.9557522123893806,0.5213193885760258
0.9557522123893806,0.5217391304347826
0.9557522123893806,0.5221595487510072
0.9542772861356932,0.521774193548387
0.9542772861356932,0.5221953188054883
0.9528023598820059,0.5218093699515347
0.9528023598820059,0.5222312045270816
0.9528023598820059,0.5226537216828478
0.9513274336283186,0.5222672064777328
0.9513274336283186,0.5226904376012966
0.9513274336283186,0.5231143552311436
0.9513274336283186,0.523538961038961
0.9498525073746312,0.5231519090170593
0.9498525073746312,0.5235772357723577
0.9498525073746312,0.5240032546786005
0.948377581120944,0.5236156351791531
0.948377581120944,0.5240423797881011
0.948377581120944,0.5244698205546493
0.9469026548672567,0.5240816326530612
0.9469026548672567,0.5245098039215687
0.9469026548672567,0.5249386753883892
0.9469026548672567,0.5253682487725041
0.9469026548672567,0.5257985257985258
0.9454277286135693,0.5254098360655738
0.9454277286135693,0.5258408531583265
0.9454277286135693,0.5262725779967159
0.9454277286135693,0.5267050123253904
0.943952802359882,0.5263157894736842
0.943952802359882,0.5267489711934157
0.9424778761061947,0.5263591433278418
0.9424778761061947,0.52679307502061
0.9424778761061947,0.5272277227722773
0.9424778761061947,0.5276630883567299
0.9424778761061947,0.528099173553719
0.9424778761061947,0.5285359801488834
0.9424778761061947,0.5289735099337748
0.9424778761061947,0.5294117647058824
0.9424778761061947,0.5298507462686567
0.9424778761061947,0.5302904564315353
0.9424778761061947,0.5307308970099668
0.9424778761061947,0.5311720698254364
0.9410029498525073,0.5307820299500832
0.9410029498525073,0.5312239800166528
0.9410029498525073,0.5316666666666666
0.9410029498525073,0.5321100917431193
0.9410029498525073,0.5325542570951586
0.93952802359882,0.5321637426900585
0.93952802359882,0.532608695652174
0.93952802359882,0.5330543933054394
0.93952802359882,0.533500837520938
0.9380530973451328,0.5331098072087175
0.9380530973451328,0.5335570469798657
0.9365781710914455,0.5331654072208228
0.9351032448377581,0.5327731092436975
0.9351032448377581,0.5332211942809083
0.9351032448377581,0.5336700336700336
0.9336283185840708,0.5332771693344566
0.9336283185840708,0.5337268128161888
0.9336283185840708,0.5341772151898734
0.9336283185840708,0.5346283783783784
0.9321533923303835,0.5342349957734573
0.9306784660766961,0.5338409475465313
0.9292035398230089,0.5334462320067739
0.9277286135693216,0.5330508474576271
0.9262536873156342,0.5326547921967769
0.9247787610619469,0.532258064516129
0.9247787610619469,0.5327102803738317
0.9247787610619469,0.5331632653061225
0.9247787610619469,0.5336170212765957
0.9247787610619469,0.5340715502555367
0.9247787610619469,0.5345268542199488
0.9247787610619469,0.5349829351535836
0.9247787610619469,0.5354397950469684
0.9247787610619469,0.5358974358974359
0.9247787610619469,0.5363558597091531
0.9247787610619469,0.5368150684931506
0.9247787610619469,0.5372750642673522
0.9233038348082596,0.5368782161234992
0.9233038348082596,0.5373390557939914
0.9233038348082596,0.5378006872852233
0.9233038348082596,0.5382631126397248
0.9233038348082596,0.5387263339070568
0.9233038348082596,0.5391903531438416
0.9233038348082596,0.5396551724137931
0.9218289085545722,0.5392579810181191
0.9218289085545722,0.5397236614853195
0.9218289085545722,0.54019014693172
0.9203539823008849,0.5397923875432526
0.9203539823008849,0.5402597402597402
0.9203539823008849,0.5407279029462738
0.9203539823008849,0.5411968777103209
0.9203539823008849,0.5416666666666666
0.9203539823008849,0.5421372719374457
0.9203539823008849,0.542608695652174
0.9203539823008849,0.5430809399477807
0.9203539823008849,0.5435540069686411
0.9203539823008849,0.5440278988666085
0.9203539823008849,0.5445026178010471
0.9203539823008849,0.5449781659388646
0.9203539823008849,0.5454545454545454
0.9203539823008849,0.5459317585301837
0.9203539823008849,0.5464098073555166
0.9203539823008849,0.5468886941279579
0.9203539823008849,0.5473684210526316
0.9188790560471977,0.5469710272168569
0.9188790560471977,0.5474516695957821
0.9188790560471977,0.5479331574318381
0.9188790560471977,0.5484154929577465
0.9188790560471977,0.5488986784140969
0.9188790560471977,0.5493827160493827
