FPR,TPR
0.0,0.0
0.0,0.0024630541871921183
0.0,0.007389162561576354
0.0024630541871921183,0.007389162561576354
0.0024630541871921183,0.05172413793103448
0.007389162561576354,0.05172413793103448
0.007389162561576354,0.07142857142857142
0.009852216748768473,0.07142857142857142
0.009852216748768473,0.1748768472906404
0.012315270935960592,0.1748768472906404
0.012315270935960592,0.22167487684729065
0.014778325123152709,0.22167487684729065
0.014778325123152709,0.2536945812807882
0.014778325123152709,0.25862068965517243
0.014778325123152709,0.3226600985221675
0.019704433497536946,0.3226600985221675
0.019704433497536946,0.3374384236453202
0.022167487684729065,0.3374384236453202
0.022167487684729065,0.3497536945812808
0.022167487684729065,0.35467980295566504
0.022167487684729065,0.35960591133004927
0.024630541871921183,0.35960591133004927
0.024630541871921183,0.37438423645320196
0.027093596059113302,0.37438423645320196
0.027093596059113302,0.41625615763546797
0.029556650246305417,0.41625615763546797
0.029556650246305417,0.4729064039408867
0.03201970443349754,0.4729064039408867
0.03201970443349754,0.5394088669950738
0.034482758620689655,0.5394088669950738
0.034482758620689655,0.541871921182266
0.03694581280788178,0.541871921182266
0.03694581280788178,0.5566502463054187
0.03940886699507389,0.5566502463054187
0.03940886699507389,0.5591133004926109
0.04187192118226601,0.5591133004926109
0.04187192118226601,0.5640394088669951
0.04433497536945813,0.5640394088669951
0.04433497536945813,0.5714285714285714
0.04926108374384237,0.5714285714285714
0.04926108374384237,0.5886699507389163
0.05172413793103448,0.5886699507389163
0.05172413793103448,0.5935960591133005
0.054187192118226604,0.5935960591133005
0.054187192118226604,0.6059113300492611
0.05665024630541872,0.6059113300492611
0.05665024630541872,0.6083743842364532
0.059113300492610835,0.6083743842364532
0.059113300492610835,0.6182266009852216
0.06157635467980296,0.6182266009852216
0.06157635467980296,0.6206896551724138
0.06403940886699508,0.6206896551724138
0.06403940886699508,0.6231527093596059
0.0665024630541872,0.6231527093596059
0.0665024630541872,0.6502463054187192
0.06896551724137931,0.6502463054187192
0.06896551724137931,0.6724137931034483
0.07142857142857142,0.6724137931034483
0.07142857142857142,0.6822660098522167
0.07389162561576355,0.6822660098522167
0.07389162561576355,0.6896551724137931
0.07635467980295567,0.6896551724137931
0.07635467980295567,0.7044334975369458
0.07881773399014778,0.7044334975369458
0.07881773399014778,0.7068965517241379
0.08620689655172414,0.7068965517241379
0.08620689655172414,0.7093596059113301
0.09359605911330049,0.7093596059113301
0.09359605911330049,0.7192118226600985
0.0960591133004926,0.7192118226600985
0.0960591133004926,0.7216748768472906
0.09852216748768473,0.7216748768472906
0.09852216748768473,0.7266009852216748
0.10098522167487685,0.7266009852216748
0.10098522167487685,0.7315270935960592
0.10344827586206896,0.7315270935960592
0.10344827586206896,0.7536945812807881
0.10837438423645321,0.7536945812807881
0.10837438423645321,0.770935960591133
0.11330049261083744,0.770935960591133
0.11330049261083744,0.7733990147783252
0.1206896551724138,0.7733990147783252
0.1206896551724138,0.7807881773399015
0.12807881773399016,0.7807881773399015
0.12807881773399016,0.7832512315270936
