FPR,TPR
0.0,0.0
0.0,0.0024937655860349127
0.0,0.05486284289276808
0.0024875621890547263,0.05486284289276808
0.0024875621890547263,0.0798004987531172
0.004975124378109453,0.0798004987531172
0.004975124378109453,0.08977556109725686
0.007462686567164179,0.08977556109725686
0.007462686567164179,0.16957605985037408
0.009950248756218905,0.16957605985037408
0.009950248756218905,0.17206982543640897
0.012437810945273632,0.17206982543640897
0.012437810945273632,0.18703241895261846
0.017412935323383085,0.18703241895261846
0.017412935323383085,0.20448877805486285
0.01990049751243781,0.20448877805486285
0.01990049751243781,0.22194513715710723
0.022388059701492536,0.22194513715710723
0.022388059701492536,0.24438902743142144
0.024875621890547265,0.24438902743142144
0.024875621890547265,0.24688279301745636
0.029850746268656716,0.24688279301745636
0.029850746268656716,0.2967581047381546
0.03233830845771144,0.2967581047381546
0.03233830845771144,0.29925187032418954
0.03482587064676617,0.29925187032418954
0.03482587064676617,0.3266832917705736
0.03731343283582089,0.3266832917705736
0.03731343283582089,0.341645885286783
0.04228855721393035,0.341645885286783
0.04228855721393035,0.3491271820448878
0.04477611940298507,0.3491271820448878
0.04477611940298507,0.35910224438902744
0.0472636815920398,0.35910224438902744
0.0472636815920398,0.38403990024937656
0.04975124378109453,0.38403990024937656
0.04975124378109453,0.38902743142144636
0.05223880597014925,0.38902743142144636
0.05223880597014925,0.3940149625935162
0.05472636815920398,0.3940149625935162
0.05472636815920398,0.4014962593516209
0.05721393034825871,0.4014962593516209
0.05721393034825871,0.4139650872817955
0.06218905472636816,0.4139650872817955
0.06218905472636816,0.4164588528678304
0.06716417910447761,0.4164588528678304
0.06716417910447761,0.4513715710723192
0.06965174129353234,0.4513715710723192
0.06965174129353234,0.4613466334164589
0.07462686567164178,0.4613466334164589
0.07462686567164178,0.48129675810473815
0.07960199004975124,0.48129675810473815
0.07960199004975124,0.49625935162094764
0.0845771144278607,0.49625935162094764
0.0845771144278607,0.5012468827930174
0.08706467661691543,0.5012468827930174
0.08706467661691543,0.5087281795511222
0.08955223880597014,0.5087281795511222
0.08955223880597014,0.513715710723192
0.09203980099502487,0.513715710723192
0.09203980099502487,0.5211970074812967
0.0945273631840796,0.5211970074812967
0.0945273631840796,0.5386533665835411
0.09701492537313433,0.5386533665835411
0.09701492537313433,0.5461346633416458
0.09950248756218906,0.5461346633416458
0.09950248756218906,0.5486284289276808
0.10199004975124377,0.5486284289276808
0.10199004975124377,0.5511221945137157
0.10696517412935323,0.5511221945137157
0.10696517412935323,0.5586034912718204
0.10945273631840796,0.5586034912718204
0.10945273631840796,0.5635910224438903
0.11442786069651742,0.5635910224438903
0.11442786069651742,0.5660847880299252
0.11940298507462686,0.5660847880299252
0.11940298507462686,0.5685785536159601
0.12935323383084577,0.5685785536159601
0.12935323383084577,0.57356608478803
0.13432835820895522,0.57356608478803
0.13432835820895522,0.5785536159600998
0.13930348258706468,0.5785536159600998
0.13930348258706468,0.5810473815461347
0.14427860696517414,0.5810473815461347
0.14427860696517414,0.5860349127182045
0.14925373134328357,0.5860349127182045
0.14925373134328357,0.5885286783042394
0.15422885572139303,0.5885286783042394
0.15422885572139303,0.6034912718204489
0.15671641791044777,0.6034912718204489
0.15671641791044777,0.6084788029925187
0.15920398009950248,0.6084788029925187
0.15920398009950248,0.6109725685785536
0.16169154228855723,0.6109725685785536
0.16169154228855723,0.6159600997506235
0.17164179104477612,0.6159600997506235
0.17164179104477612,0.6184538653366584
0.17412935323383086,0.6184538653366584
0.17412935323383086,0.6209476309226932
0.17661691542288557,0.6209476309226932
0.17661691542288557,0.6234413965087282
0.1791044776119403,0.6234413965087282
0.1791044776119403,0.6259351620947631
0.18407960199004975,0.6259351620947631
0.18407960199004975,0.628428927680798
0.19154228855721392,0.628428927680798
0.19154228855721392,0.6334164588528678
0.19402985074626866,0.6334164588528678
0.19402985074626866,0.6359102244389028
0.19900497512437812,0.6359102244389028
0.19900497512437812,0.6483790523690773
0.20149253731343283,0.6483790523690773
0.20149253731343283,0.6533665835411472
0.2064676616915423,0.6533665835411472
0.2064676616915423,0.6583541147132169
0.21393034825870647,0.6583541147132169
0.21393034825870647,0.6608478802992519
0.21641791044776118,0.6608478802992519
0.21641791044776118,0.6733167082294265
0.21890547263681592,0.6733167082294265
0.21890547263681592,0.6807980049875312
0.22139303482587064,0.6807980049875312
0.22139303482587064,0.683291770573566
0.23134328358208955,0.683291770573566
0.23134328358208955,0.6882793017456359
0.23383084577114427,0.6882793017456359
0.23383084577114427,0.6907730673316709
0.236318407960199,0.6907730673316709
0.236318407960199,0.7082294264339152
0.24378109452736318,0.7082294264339152
0.24378109452736318,0.713216957605985
0.2462686567164179,0.713216957605985
0.2462686567164179,0.71571072319202
0.2562189054726368,0.71571072319202
0.2562189054726368,0.7206982543640897
0.26119402985074625,0.7206982543640897
0.26119402985074625,0.7231920199501247
0.263681592039801,0.7231920199501247
0.263681592039801,0.7281795511221946
0.26616915422885573,0.7281795511221946
